Time,Time Code,Country Name,Country Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Population, total [SP.POP.TOTL]"
2004,YR2004,East Asia & Pacific,EAS,9788604342687.1,4619.99486205368,64.8662465173739,2118747885
2004,YR2004,East Asia & Pacific (excluding high income),EAP,2712369133554.55,1439.93464535308,66.635496672727,1883675167
2004,YR2004,East Asia & Pacific (IDA & IBRD countries),TEA,2709162072001.22,1456.96949123472,66.635496672727,1859450104
2004,YR2004,Euro area,EMU,10231007049192.6,30803.2860998618,68.557956263262,332140117
2004,YR2004,Europe & Central Asia,ECS,15805164816484,18102.9866101055,67.4669199458044,873069464
2004,YR2004,Europe & Central Asia (excluding high income),ECA,640053661627.226,2877.7671587306,69.9100557128918,222413290
2004,YR2004,Europe & Central Asia (IDA & IBRD countries),TEC,1630082032407.5,3720.49294846749,64.5622490795897,438136036
2004,YR2004,European Union,EUU,11449103735400.4,26368.6821205483,70.3968628612795,434193248
2004,YR2004,Fragile and conflict affected situations,FCS,598617005849.802,872.835666854001,..,685830138
2004,YR2004,Heavily indebted poor countries (HIPC),HPC,250209498892.856,463.519592646836,58.2831676600205,539803501
2004,YR2004,High income,HIC,36440172761727.6,28420.7430069091,52.5418893494937,1282168195
2004,YR2004,IBRD only,IBD,8112651432837.58,1946.09749771784,59.3766862419508,4168676771
2004,YR2004,IDA & IBRD total,IBT,8842908313079.8,1632.39782025839,59.1097455505986,5417128229
2004,YR2004,IDA blend,IDB,365173874492.233,837.271595060677,..,436147454
2004,YR2004,IDA only,IDX,365954188619.875,450.513830804502,55.7009130891046,812304004
2004,YR2004,IDA total,IDA,731026831601.9,585.546860406566,..,1248451458
2004,YR2004,Late-demographic dividend,LTE,5151794191851.87,2453.92165277793,65.2033051460543,2099412663
2004,YR2004,Latin America & Caribbean,LCN,2405458652460.79,4385.87702402572,45.4936722958476,548455563
2004,YR2004,Latin America & Caribbean (excluding high income),LAC,2025109635467.83,4149.53859335468,40.7359133566437,488032486
2004,YR2004,Latin America & the Caribbean (IDA & IBRD countries),TLA,2264876985801.18,4252.83966458452,44.4485257079312,532556401
2004,YR2004,Least developed countries: UN classification,LDC,309062587055.156,416.123757534458,53.6232030222958,742717957
2004,YR2004,Low & middle income,LMY,7611532445724.18,1490.06634794524,58.5450342356637,5108183576
2004,YR2004,Low income,LIC,160600091235.918,444.499258338237,48.2369182034827,361305645
2004,YR2004,Lower middle income,LMC,1655259526797.31,721.15925478328,55.4136264606756,2295275996
2004,YR2004,"Middle East, North Africa, Afghanistan & Pakistan",MEA,1425161843614.68,2624.18935496354,76.849075588172,543086512
2004,YR2004,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,739740964065.983,1463.04148806568,63.8299242542419,505618583
2004,YR2004,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,735137864065.983,1463.30467052578,63.6694546382475,502381957
2004,YR2004,Middle income,MIC,7454124978830.42,1570.32160657649,58.657704420002,4746877931
2004,YR2004,North America,NAC,13248370941278.2,40788.4830356565,28.3535962856029,324806660
2004,YR2004,Not classified,INX,..,..,..,..
2004,YR2004,OECD members,OED,35639137924176.1,28790.077147912,45.9903410070801,1237896576
2004,YR2004,Other small states,OSS,76879108401.0578,7412.85035607818,108.806968084258,10371059
2004,YR2004,Pacific island small states,PSS,4876586176.6758,2272.93162993132,103.627752330111,2145505
2004,YR2004,Post-demographic dividend,PST,34000395954663.7,32633.3599654253,48.952644844144,1041890752
2004,YR2004,Pre-demographic dividend,PRE,421462224681.031,666.400957325682,..,632445407
2004,YR2004,Small states,SST,115354159670.083,6950.24614613159,108.500400221225,16597133
2004,YR2004,South Asia,SAS,804159915389.764,606.478041696258,38.1607950166866,1325950587
2004,YR2004,South Asia (IDA & IBRD),TSA,804159915389.764,606.478041696258,38.1607950166866,1325950587
2004,YR2004,Sub-Saharan Africa,SSF,700138145283.163,922.869892282636,..,758653144
2004,YR2004,Sub-Saharan Africa (excluding high income),SSA,689163289411.763,1009.77273303461,..,682493463
2004,YR2004,Sub-Saharan Africa (IDA & IBRD countries),TSS,700138145283.163,922.869892282636,..,758653144
2004,YR2004,Upper middle income,UMC,5798794236900.74,2365.30823137107,59.3763369664895,2451601935
2004,YR2004,World,WLD,44181897123631.9,6804.78414952585,54.4775410072948,6492769815
,,,,,,,
,,,,,,,
,,,,,,,
Data from database: World Development Indicators,,,,,,,
Last Updated: 07/01/2025,,,,,,,
