Series Name,Series Code,Country Name,Country Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Population density (people per sq. km of land area),EN.POP.DNST,Ethiopia,ETH,57.537335,59.467635,61.404539,63.363524,65.374561,67.411494,69.487762,71.635517,73.832663,67.4086372526321,69.4377847665754,71.5067748631684,73.6318622061839,75.7983969601131,77.9802631357432,80.224030211657,82.537679592612,84.8841807786957,87.224157853982,89.598740246565,92.0367822337439,94.5614799764478,97.1744352590326,99.8298825389562,102.552159549746,105.370090895445
Population density (people per sq. km of land area),EN.POP.DNST,Faroe Islands,FRO,31.2392550143266,31.2177650429799,31.6124641833811,32.0014326647565,32.3395415472779,32.7750716332378,33.4061604584527,33.9075931232092,34.4068767908309,34.6590257879656,34.64111747851,34.6239255014327,34.6547277936963,34.775787965616,34.9505730659026,34.8545845272206,34.7729226361032,34.5924068767908,34.5601719197708,34.6905444126075,35.0293696275072,35.432664756447,35.945558739255,36.5300859598854,37.1010028653295,38.4824304538799
Population density (people per sq. km of land area),EN.POP.DNST,Fiji,FJI,43.7189928845101,43.9950191570881,44.452052545156,45.0059113300493,45.5297208538588,46.0267651888342,46.5022441160372,46.9649151614669,47.415763546798,47.8580186097428,48.2966064586754,48.7337164750958,49.1424192665572,49.4471264367816,49.6573070607553,49.8313628899836,49.972030651341,50.0776135741653,50.1561029009305,50.2235905856596,50.2779419813903,50.3101258894362,50.2878489326765,50.2014230979748,50.0765736179529,50.0800766283525
Population density (people per sq. km of land area),EN.POP.DNST,Finland,FIN,16.7693949243245,16.8244952230868,16.8746019238977,16.9194589448111,16.9587773728619,16.9940214714863,17.0327587905053,17.0740930431071,17.1148560359828,17.1646212941988,17.2234676122,17.3169839860577,17.3919563287185,17.4840375123396,17.5678545574202,17.6484106614018,17.7309947678436,17.8155615518773,17.8978314521702,17.9720030274112,18.0301108880919,18.0820078312658,18.1238944459068,18.1479501184522,18.1673609054717,18.1928768835954
Population density (people per sq. km of land area),EN.POP.DNST,France,FRA,110.476470915669,110.872073476204,111.268329158549,111.681387883848,112.258996196308,113.032119862696,113.859127933946,114.6899378421,115.50209666945,116.351401799796,117.229527785509,118.048690973189,118.780758883013,119.445432785973,120.060183690509,120.653513312923,121.237276185175,121.825139623342,122.456502458484,123.039367288246,123.477636144355,123.803885332591,124.163688653864,124.609607570276,125.024698023935,125.431134613601
Population density (people per sq. km of land area),EN.POP.DNST,French Polynesia,PYF,60.6879781420765,61.6090163934426,62.6013661202186,63.6314207650273,64.6434426229508,69.241428983002,70.3246902909824,71.3843272832037,72.4969749351772,73.6542783059637,74.7643330452319,75.8349178910977,76.7611639297033,77.320368769807,77.637856525497,77.9544799769519,78.2849322961683,78.675885911841,79.1495246326707,79.6274848746759,80.0535868625756,80.431575914722,80.6934600979545,80.6150965139729,80.3900893114376,80.4405070584846
Population density (people per sq. km of land area),EN.POP.DNST,Gabon,GAB,4.35911437109481,4.47089300267784,4.58508557457213,4.70266620095471,4.82406178445298,4.950409438429,5.08242713548337,5.22037877905849,5.36480769977103,5.5171692474871,5.67972600613187,5.85375480265456,6.03965149221873,6.23733845616486,6.44838747234835,6.67473512632437,6.91576434974968,7.16765242364264,7.42445375868359,7.67803391935421,7.92094151434005,8.15114681569449,8.37078433655451,8.58585788023441,8.80081499592502,9.01361819381379
Population density (people per sq. km of land area),EN.POP.DNST,"Gambia, The",GMB,124.932114624506,128.597826086957,132.30128458498,136.065909090909,139.899110671937,143.783003952569,147.728359683794,151.748122529644,155.890415019763,160.208695652174,164.726976284585,169.493577075099,174.483596837945,179.629644268775,184.923122529644,190.378458498024,196.026086956522,201.886758893281,207.887351778656,213.886166007905,219.815118577075,225.668873517787,231.441600790514,237.117786561265,242.771146245059,248.590217391304
Population density (people per sq. km of land area),EN.POP.DNST,Georgia,GEO,81.4885405367578,78.5839077644424,76.1033101228174,74.2434479862836,72.7315861296756,71.3308898141992,70.232915777319,69.6055670247384,69.13705867945,68.7102417859267,68.2751145946324,67.8880821582281,67.5348682599111,67.3300150460128,66.7346478183281,66.2496063543161,65.7203016200707,65.238006928164,65.0419538822212,65.0725007872914,65.1750586094685,65.2140557752196,65.2227859617201,65.197330207495,65.0855698239966,65.1302704783232
Population density (people per sq. km of land area),EN.POP.DNST,Germany,DEU,233.967490690347,234.652470709559,235.022979515829,235.078777720474,235.257731102069,235.596813297034,236.027300085985,236.451570830706,236.616427281328,236.592195429653,236.464680582636,236.225197866483,235.943361918146,235.522178240542,234.939637417171,234.606908225034,230.304633348634,230.750625466231,231.155712565925,232.108053883634,234.152986871524,235.712929356538,236.588722557747,237.294012250272,237.822954291766,238.017318755545
Population density (people per sq. km of land area),EN.POP.DNST,Ghana,GHA,76.4657510767338,78.272747648765,80.15715039114,82.130772611409,84.1604289355718,86.301692010196,88.6308736925376,91.1021710468489,93.5954337698866,96.1074887931792,98.6615012745012,101.260007031731,103.903836688055,106.574430869298,109.267223345346,111.958315021535,114.683519381208,117.492607893118,120.357708534763,123.238076821658,126.114388678914,129.017939702909,131.88166476224,134.647029093786,137.382028101418,140.147712389575
Population density (people per sq. km of land area),EN.POP.DNST,Gibraltar,GIB,2737.7,2748.7,2758.2,2765,2769.2,2770.9,2765.7,2783.1,2827.4,2871.5,2916.3,2959.4,3000.6,3041.3,3082.3,3124.8,3166,3202.9,3240.7,3281.3,3319.3,3365.8,3424.5,3485.4,3549.4,3617.3
Population density (people per sq. km of land area),EN.POP.DNST,Greece,GRC,81.9406749418154,82.3025601241272,82.709534522886,83.1691931730023,83.4887354538402,83.83093871218,84.2678975950349,84.5773622963538,84.7794414274632,84.9894569433669,85.2390535298681,85.4954383242824,85.7135221101629,85.9413576415826,86.1677036462374,86.278828549263,86.1512723041117,85.6866640806827,85.067579519007,84.5028161365399,83.947889837083,83.5994647013189,83.4342823894492,83.2651823118697,83.1775174553918,82.999216446858
Population density (people per sq. km of land area),EN.POP.DNST,Greenland,GRL,0.163301141352063,0.163593795727246,0.136435619442076,0.136679254476794,0.136679254476794,0.136886344256304,0.137358996223657,0.137885247898648,0.138265318552808,0.138623462053843,0.138713607016689,0.13832379096114,0.137787793884761,0.137234742355951,0.137222560604215,0.13773663052747,0.138603971251066,0.138409063223292,0.137612376659764,0.137154342794494,0.136713363381654,0.136888780606651,0.136854671701791,0.136491655500061,0.136983798270191,0.137329760019491
Population density (people per sq. km of land area),EN.POP.DNST,Grenada,GRD,305.497058823529,307.6,309.685294117647,311.791176470588,313.902941176471,316.032352941176,317.608823529412,318.835294117647,320.247058823529,321.538235294118,322.747058823529,323.926470588235,325.064705882353,326.164705882353,327.217647058824,328.194117647059,329.644117647059,331.691176470588,333.785294117647,335.682352941176,337.282352941176,338.617647058824,339.523529411765,340.267647058824,341.120588235294,342.179411764706
Population density (people per sq. km of land area),EN.POP.DNST,Guam,GUM,277.877777777778,281.794444444444,285.583333333333,289.327777777778,293.127777777778,296.416666666667,298.757407407407,300.583333333333,302.105555555556,303.351851851852,304.37962962963,305.257407407407,306.05,306.838888888889,307.727777777778,308.374074074074,308.412962962963,308.02037037037,307.344444444444,306.455555555556,305.37962962963,304.135185185185,302.759259259259,301.257407407407,299.644444444444,300.292592592593
Population density (people per sq. km of land area),EN.POP.DNST,Guatemala,GTM,96.2392310563643,98.7637737961926,101.322825681224,103.948721537887,106.59728443449,109.160059723778,111.696733855916,114.286254199328,116.889156401642,119.516629339306,122.131662933931,124.742991787981,127.398656215006,130.040817469205,132.65781075028,135.312728630086,138.037756625607,140.814175065323,143.59217058604,146.339352370287,149.045754012691,151.817469204927,154.603928704741,157.201241134752,159.609957073535,161.97578387458
Population density (people per sq. km of land area),EN.POP.DNST,Guinea,GIN,30.7392519941397,31.6215000813935,32.2780807423083,32.8910548591893,33.6363462477617,34.3025883118997,34.75484291063,35.3006104509197,36.1011761354387,36.8823294807097,37.6275598241901,38.422476802865,39.3223221552987,40.2851619729774,41.2808643985024,42.3086684030604,43.3697297737262,44.4472611102067,45.5472611102067,46.6910467198437,47.8881246947745,49.1332817841446,50.4055795214065,51.7042731564382,53.0455233599219,54.4163397362852
Population density (people per sq. km of land area),EN.POP.DNST,Guinea-Bissau,GNB,39.8274893314367,40.6662517780939,41.4489687055476,42.2287695590327,43.0371977240398,43.9097083926031,44.8532361308677,45.8501778093883,46.8992176386913,47.9929943100996,49.1317567567568,50.3308321479374,51.599786628734,52.9179943100996,54.2808321479374,55.702240398293,57.1862019914651,58.7274893314367,60.3119843527738,61.9175675675676,63.5297652916074,65.1455547652916,66.7522048364154,68.3559032716927,69.9749644381223,71.5951280227596
Population density (people per sq. km of land area),EN.POP.DNST,Guyana,GUY,3.85261874523749,3.86347980695961,3.87221234442469,3.87902463804928,3.88358140716281,3.88535433070866,3.88355092710185,3.87935991871984,3.87656083312167,3.87309118618237,3.8654508509017,3.85555499110998,3.84486156972314,3.83340614681229,3.82064516129032,3.80622809245618,3.79046482092964,3.79115062230124,3.8101143002286,3.83149098298197,3.85461518923038,3.8788315976632,3.90388112776226,4.02111252222504,4.10294640589281,3.82438666287771
Population density (people per sq. km of land area),EN.POP.DNST,Haiti,HTI,274.40297532656,279.664622641509,284.989042089986,290.353519593614,295.765457184325,301.275435413643,306.818505079826,312.323693759071,317.848766328012,323.304172714078,328.783490566038,334.418069666183,340.105079825835,345.81908563135,351.581313497823,355.70732946299,359.757039187228,365.376306240929,370.912989840348,376.387336719884,381.830261248186,387.208164005806,392.516473149492,397.763497822932,402.944956458636,407.977068214804
Population density (people per sq. km of land area),EN.POP.DNST,Honduras,HND,51.2971400482617,52.7656984538386,54.2627044418625,55.7192867995353,57.2031727589597,58.7878541424613,60.3985432120833,62.015005809277,63.6268924836893,65.2336580570203,66.8366699436947,68.431781213692,70.0223254982572,71.6112878720172,73.1959871302172,74.7687729019573,76.3301724908392,77.8896773616945,79.4465814639378,81.0002859951738,82.5570202877826,84.121726695862,85.6925283760837,87.2750916078291,88.8697202609706,90.4427562784878
Population density (people per sq. km of land area),EN.POP.DNST,"Hong Kong SAR, China",HKG,5862.95238095238,6129.04761904762,6180.28571428571,6232.09523809524,6291.90476190476,6347.61904761905,6394.57142857143,6422.95238095238,6410.28571428571,6460.47619047619,6488.7619047619,6530.57142857143,6586.95238095238,6626.47619047619,6640.7619047619,6689.71428571429,6734.85714285714,6809.61904761905,6837.04761904762,6885.2380952381,6944.09523809524,6987.2380952381,7041.14285714286,7097.71428571429,7150.38095238095,7124.7619047619
Population density (people per sq. km of land area),EN.POP.DNST,Hungary,HUN,114.945081237481,114.747807700868,114.593385300668,114.32706013363,114.003674832962,113.936297701406,113.675251060031,113.352019638474,113.027806293238,112.777795135015,112.566287244727,112.391139381765,112.217163263029,112.020845887736,110.710814094775,110.460874848117,110.148315475533,109.580934496852,109.05483265216,107.747512601359,107.360891957046,106.944499232961,106.582905982906,106.366031119877,106.233004602235,105.965581854043
Population density (people per sq. km of land area),EN.POP.DNST,Iceland,ISL,2.66800997506234,2.68245386533666,2.7045187032419,2.73363591022444,2.7668927680798,2.80503740648379,2.84257356608479,2.86805985037406,2.88799002493766,2.91345635910224,2.95994014962594,3.03024438902743,3.10789027431421,3.16622443890274,3.17704738154613,3.17247880299252,3.18218453865337,3.19916209476309,3.22956608478803,3.2656957605985,3.29990024937656,3.34602493765586,3.42543640897756,3.49817514628583,3.5759496181692,3.63446394922146
Population density (people per sq. km of land area),EN.POP.DNST,India,IND,322.986773129198,329.5041547967,336.047733915424,342.61687951325,349.195921888611,355.82076254797,362.539418940599,369.165905979773,375.624499611528,382.078344471763,388.36277600826,394.485011048739,400.470881780175,406.274393496547,412.191872366045,418.231449722352,424.199245255096,430.068210238834,435.838110245225,441.370107863944,446.666542669658,452.020992940243,457.30592394028,462.351569862673,467.185182245332,471.755150192218
Population density (people per sq. km of land area),EN.POP.DNST,Indonesia,IDN,110.339681602146,112.170298691191,114.00944760622,115.825934410484,117.580147606772,115.08687262286,116.695437968937,118.288280970792,119.864570212072,121.397785588322,122.966345480392,124.606809305259,126.263615441442,127.912368929422,129.543311146252,131.186593584406,132.872174396105,134.591727167608,136.271572751061,137.882705314833,139.438934572699,140.945267664402,142.393583234045,143.781152680745,145.132688936836,146.371283592869
Population density (people per sq. km of land area),EN.POP.DNST,"Iran, Islamic Rep.",IRN,38.1919785603772,38.6068542940642,39.0724465237358,39.6128705272723,40.1811138534836,40.778665365063,41.4131026056632,41.7565000368378,42.2218988678504,43.1348485964783,44.1000853409956,45.0605043100273,45.8033399641445,46.3630025295317,46.9423518504875,47.5336096171321,48.1247071391734,48.7306785530097,49.3717220462192,50.0393213241976,50.7253137356025,51.4576905130283,52.4047790446841,53.0773485362096,53.6527876733436,54.0668369799692
Population density (people per sq. km of land area),EN.POP.DNST,Iraq,IRQ,47.6161145025951,49.1604842581796,50.7044218853602,52.3227450442417,54.0424057434209,55.8430070649564,57.6121819054805,59.4612319089101,61.281429910602,63.0538857260443,64.9506093239134,65.4286187895832,64.9143905617669,66.2391933603128,69.2075105912691,71.4803969423467,74.0500644685946,77.4885844538589,81.2709362215752,84.1918950171378,86.5194942505436,88.6135586739395,90.6123378358457,92.7505804739616,94.8844148066247,97.0138092276507
Population density (people per sq. km of land area),EN.POP.DNST,Ireland,IRL,52.3855566845696,52.8017128755988,53.3338800987081,53.8931049499202,54.5040789664683,55.2355058789374,56.1219770648861,57.075729423719,58.0130788213093,59.0834954274931,60.3848744375091,62.0349978226158,63.8545797648425,65.1697488750181,65.8350268544056,66.1947307301495,66.4840179997097,66.7663376397155,67.1188271156917,67.6112643344462,68.2531136594571,69.1351720133546,70.0746842792858,71.0991725939904,72.237712294963,73.1564377993903
Population density (people per sq. km of land area),EN.POP.DNST,Isle of Man,IMN,125.461403508772,126.398245614035,127.910526315789,129.580701754386,131.210526315789,132.735087719298,134.168421052632,135.570175438596,136.928070175439,138.231578947368,139.501754385965,140.866666666667,142.363157894737,143.910526315789,145.50701754386,147.145614035088,148.038596491228,147.956140350877,147.615789473684,147.178947368421,146.654385964912,146.431578947368,146.682456140351,147.026315789474,147.29298245614,147.480701754386
Population density (people per sq. km of land area),EN.POP.DNST,Israel,ISR,256.238447319778,263.031423290203,269.685767097967,275.924214417745,283.040665434381,290.619223659889,297.550831792976,303.604436229205,309.135859519408,314.648798521257,320.244916820702,325.956561922366,331.797597042514,337.744916820702,345.914972273567,352.292051756007,358.863216266174,365.549907578558,372.435304990758,379.653419593346,387.250462107209,394.916820702403,402.647874306839,410.480591497227,418.391866913124,425.836414048059
Population density (people per sq. km of land area),EN.POP.DNST,Italy,ITA,193.27565536704,193.329981979531,193.432294039645,193.487960286967,193.520509333243,192.555434569421,192.673361107542,193.054951000615,194.101082788332,195.55177229658,196.6964540542,197.484972169432,198.690127080529,200.22853191216,201.392725501999,202.285308976795,202.986767799052,203.542723134878,203.949752805037,203.980505075782,203.672434549131,203.285640373599,202.903617635721,203.398704170865,201.980545589195,200.999100491348
Population density (people per sq. km of land area),EN.POP.DNST,Jamaica,JAM,230.854201292705,233.099076638966,235.258356417359,237.279409048938,239.131578947368,240.79649122807,242.327146814404,243.820129270545,245.302216066482,246.742843951985,248.113204062789,249.396860572484,250.581717451524,251.674515235457,252.723453370268,253.792059095106,254.893259464451,255.995383194829,257.034810710988,257.963896583564,258.775069252078,259.456602031394,259.996675900277,260.39676823638,260.689843028624,261.379409048938
Population density (people per sq. km of land area),EN.POP.DNST,Japan,JPN,344.136039495337,345.012345679012,345.835390946502,346.776406035665,347.410150891632,347.991769547325,348.831275720165,349.643347050754,350.39231824417,350.510288065844,350.543209876543,350.765432098765,351.168724279835,351.338820301783,351.294924554184,351.358024691358,350.707818930041,350.148148148148,349.643347050754,349.179698216735,348.809327846365,348.631001371742,348.345679012346,347.903978052126,347.415637860082,346.395061728395
Population density (people per sq. km of land area),EN.POP.DNST,Jordan,JOR,53.8542157751587,55.6722121486854,57.1881799637353,58.525430643699,59.7965095194923,61.0487873980054,62.3174750679964,63.6453535811423,65.0705802357208,66.6598028105168,68.3316749773345,72.839653218495,77.3711128739801,79.2142565729828,80.4432642487047,82.1924194638432,84.2579860328903,85.4598670871818,90.0181234512278,99.0280468574003,107.509900878576,112.70969813021,115.276255913494,117.84530299617,120.187073450909,122.364439038674
Population density (people per sq. km of land area),EN.POP.DNST,Kazakhstan,KAZ,6.19718339074712,6.08068563173686,5.94260510427084,5.79611993925251,5.72503389265474,5.74178723561877,5.76936326258473,5.79941363855243,5.83301107530466,5.87108160165944,5.91477460458569,5.9650020372634,6.02185946586658,6.08457421194948,6.15618253880061,6.23654850538949,6.32144386413305,6.4103811534615,6.50313071822795,6.5993573360003,6.69858465755454,6.80208912101345,6.90889024706449,7.01290032225803,7.11544060451161,7.21640071119013
Population density (people per sq. km of land area),EN.POP.DNST,Kenya,KEN,46.7402589872439,48.044788628457,49.3758442562463,50.7573830691921,52.2426959974699,53.8406894612925,55.55604947816,57.3317777699687,59.1281986857364,60.992822504129,62.8957444565485,64.8417050286397,66.8312699862951,68.8870067118811,70.9999139051903,73.0902185753945,75.1281951716625,77.1133692940226,79.043453280388,80.9140808939804,82.4529008736797,84.0057771361452,85.5601194522199,87.019449386981,88.4453894988127,89.8940686683206
Population density (people per sq. km of land area),EN.POP.DNST,Kiribati,KIR,100.288888888889,102.003703703704,103.885185185185,105.749382716049,107.562962962963,109.398765432099,111.524691358025,113.906172839506,116.265432098765,118.623456790123,121.030864197531,123.477777777778,126.00987654321,128.669135802469,131.440740740741,134.202469135802,136.601234567901,138.622222222222,140.540740740741,142.377777777778,144.216049382716,146.269135802469,148.487654320988,150.720987654321,152.988888888889,155.677777777778
Population density (people per sq. km of land area),EN.POP.DNST,"Korea, Dem. People's Rep.",PRK,188.267618968524,190.148210281538,191.934473880907,193.601561332115,195.1465742048,196.544390000831,197.785549372976,198.853691553858,200.069595548542,201.436284361764,202.611352877668,203.67500207624,204.687177144755,205.669113860975,206.613503861805,207.518129723445,208.436790964206,209.382343659165,210.360028236857,211.371663483099,212.402209118844,213.423519641226,214.414990449298,215.357088281704,216.241441740719,217.060975002076
Population density (people per sq. km of land area),EN.POP.DNST,"Korea, Rep.",KOR,467.478654364503,471.953980924736,476.400373211694,479.851783122538,483.274694173751,487.332687124197,489.664709530701,492.248538072115,494.755475206612,496.617630654823,497.517408363449,499.982369942197,502.307449442839,505.770780492834,508.013960436843,509.815967078189,513.804280275749,515.875583187751,517.612269825303,520.852499230217,523.525547744882,525.370072521002,526.734806686494,528.969011484824,530.377274590164,531.109006147541
Population density (people per sq. km of land area),EN.POP.DNST,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Population density (people per sq. km of land area),EN.POP.DNST,Kuwait,KWT,94.3609988776656,97.0957351290685,100.318911335578,103.496184062851,106.623456790123,109.691863075196,112.689169472503,115.59898989899,118.399607182941,121.061728395062,125.521212121212,132.701066217733,140.734399551066,148.789057239057,156.873400673401,165.172390572391,175.803254769921,187.267620650954,196.848709315376,205.716947250281,215.183726150393,224.696745230079,233.1544332211,242.621492704826,249.288215488215,246.928563411897
Population density (people per sq. km of land area),EN.POP.DNST,Kyrgyz Republic,KGZ,23.7771324296142,24.1315849843587,24.4860323253389,24.8645203336809,25.2368196037539,25.5389051094891,25.7824452554745,26.020354535975,26.2946193952033,26.6147705943691,26.9167883211679,27.2073670490094,27.468117831074,27.7305995828989,28.1003284671533,28.5039572471324,28.9185974973931,29.4685922836288,30.1206986444213,30.7916996871741,31.4913242961418,32.1967570385819,32.8816266944734,33.5979092805005,34.3598070907195,35.0708863399374
Population density (people per sq. km of land area),EN.POP.DNST,Lao PDR,LAO,21.357924610052,21.8616897746967,22.3224046793761,22.7394540727903,23.1403119584055,23.5321143847487,23.9232322357019,24.3106109185442,24.6878032928943,25.0503726169844,25.4312088388215,25.8370883882149,26.2401906412478,26.6419800693241,27.0435095320624,27.4445147313691,27.8448440207972,28.2451386481802,28.6455155979203,29.0432062391681,29.4698656845754,29.934150779896,30.4079159445407,30.8840771230503,31.3589081455806,31.8307322357019
Population density (people per sq. km of land area),EN.POP.DNST,Latvia,LVA,39.9353335368891,39.4880357401128,39.0963890272711,38.7294743439343,38.4155109518376,38.0469892490398,37.5587767367863,37.1249296928986,36.7678821090523,36.3688109663008,35.9779356228004,35.6494287045816,35.3596509553731,34.9899882687579,34.4170376203256,33.7081170552975,33.0999244700853,32.691902228936,32.3436289713468,32.0404647500281,31.7792437366417,31.4901409356067,31.2123033409935,30.9700612274415,30.755491989008,30.5391129680219
Population density (people per sq. km of land area),EN.POP.DNST,Lebanon,LBN,387.16862170088,394.406744868035,401.603616813294,408.727370478983,415.960606060606,423.200391006843,430.295014662757,436.315151515152,442.3761485826,449.587390029325,456.608211143695,464.431671554252,473.520821114369,481.461779081134,488.004594330401,492.794525904203,498.144672531769,511.802737047898,561.430694037146,620.429130009775,632.694916911046,618.089931573803,602.163049853372,584.957869012708,566.431476050831,557.419159335288
Population density (people per sq. km of land area),EN.POP.DNST,Lesotho,LSO,64.276581027668,64.9676548089592,65.4851778656126,65.8118906455863,65.982674571805,66.0050395256917,65.9042490118577,65.7008893280632,65.3840250329381,64.9251976284585,64.3305665349144,64.0666337285902,64.3368906455863,64.7740777338603,65.2464756258235,65.7526679841897,66.337582345191,67.0077075098814,67.7372859025033,68.5141304347826,69.321837944664,70.1720026350461,71.0510540184453,71.9236824769433,72.7735507246377,73.6405467720685
Population density (people per sq. km of land area),EN.POP.DNST,Liberia,LBR,22.5203696013289,23.1757578903654,25.0517960963455,27.7213870431894,29.2948920265781,30.3998857973422,31.3054194352159,32.1302117940199,32.3871677740864,32.7750415282392,34.2713351328904,36.2415593853821,38.0922965116279,39.6698816445183,40.9367524916943,42.1396387043189,43.8245224252492,45.4011939368771,46.4102886212625,47.3867628737542,48.3744912790698,49.3730066445183,50.3418293189369,51.3364410299003,52.3642130398671,53.462032807309
Population density (people per sq. km of land area),EN.POP.DNST,Libya,LBY,2.78870784409562,2.83448685451879,2.8783881014356,2.92161815019835,2.96556941018675,3.01500448980984,3.07105209316071,3.13059663321095,3.19367448310354,3.26033679257079,3.32973277106516,3.39873546495107,3.46930447730657,3.54378417086284,3.61838094047308,3.69291917205633,3.60503483865101,3.51189970105823,3.58311149504984,3.65280243700058,3.71223103765757,3.76923855098492,3.8298475737977,3.89252588744786,3.95048308080521,4.00411414346932
Population density (people per sq. km of land area),EN.POP.DNST,Liechtenstein,LIE,192.35,193.95625,195.2,197.925,201.38125,204.03125,207.4625,210.5875,212.99375,215.29375,217.20625,218.98125,220.3875,221.70625,223.3875,225.1375,226.95,229.10625,231.15,232.8,234.3375,235.725,237.2625,239.0375,241.01875,243.13125
Population density (people per sq. km of land area),EN.POP.DNST,Lithuania,LTU,57.8988832163369,57.4603222718571,57.0379227823867,56.626212507977,56.2258774728781,55.8317804722399,55.3736119974473,54.9308710912572,54.4864869176771,53.8780312699426,53.0077855775367,52.1682992980217,51.5522335673261,51.0288153171121,50.4653530115676,49.418141204627,48.3153301209433,47.6934454478731,47.2477064220183,46.8835275339186,46.4662250598563,45.9328405861882,45.3798470650213,45.0135717707169,44.8912328329607,44.8797349089748
Population density (people per sq. km of land area),EN.POP.DNST,Luxembourg,LUX,..,..,..,..,..,169.472433053922,171.501984882267,173.30818890175,175.427079853639,177.938286087179,180.681774041935,183.586849281014,186.444147510546,189.806794434561,193.354334501216,196.916246513832,201.342029008025,206.235870823396,211.05785290896,216.091529874226,221.251835336342,226.072263698018,231.635372078028,236.146609386046,240.827591028798,244.874264894386
Population density (people per sq. km of land area),EN.POP.DNST,"Macao SAR, China",MAC,20465,20755,20865,21115,21370,21530,16688.4615384615,16237.037037037,16429.6296296296,16239.2857142857,16910.7142857143,17444.0559440559,17839.0410958904,18517.1232876712,18135.593220339,18080.8080808081,18381.27090301,18993.3110367893,19534.6534653465,20518.1518151815,21148.0263157895,21393.4426229508,21051.9480519481,20027.3556231003,20425.5319148936,20832.8267477204
Population density (people per sq. km of land area),EN.POP.DNST,Madagascar,MDG,24.1621814492554,24.9522148089555,25.7777865667022,26.6350792722771,27.5140248306221,28.4010351824466,29.2893678852701,30.1783419885133,31.075857206727,31.9954053031606,32.946498951061,33.9287220139629,34.9392698696564,35.9800529628229,37.0521030367644,38.1458541114971,39.2273910913638,40.327672118186,41.4391371605363,42.5650532829151,43.7035097971812,44.8606943966999,46.0439584049502,47.2583808869027,48.5038741835682,49.7654795462358
Population density (people per sq. km of land area),EN.POP.DNST,Malawi,MWI,107.659280865507,109.803012303776,112.028372931693,114.476834959695,117.180780653373,120.024840899448,122.964128128978,126.012303775986,129.206342808655,132.591610097582,136.19040093339,139.994707254985,144.000243954179,148.243710224862,152.691854051761,157.259896054306,161.911561306746,166.626824352991,171.423589308443,176.299724225711,181.221754348748,186.229730589733,191.341907085278,196.521860415783,201.800509121765,207.190156979211
Population density (people per sq. km of land area),EN.POP.DNST,Malaysia,MYS,61.8797717242429,63.4609252777355,65.0592542991934,66.6769532795617,68.2865043372394,69.9066078222493,71.6071769898037,73.3601491401613,75.1167310911581,76.8734500076092,78.6366489118856,80.4075757114594,82.1743691979912,83.9143478922538,85.6027332217319,87.2189194947497,88.7598204230711,90.2840693958302,91.8407091766854,93.4291188555775,95.0625414700959,96.7575254907929,98.4801217470705,100.170345457312,101.782364936844,103.148860143053
Population density (people per sq. km of land area),EN.POP.DNST,Maldives,MDV,855.496666666667,874.49,892.356666666667,909.076666666667,924.706666666667,940.063333333333,955.89,972.053333333333,988.303333333333,1004.71,1021.43,1046.17,1081.59666666667,1120.56666666667,1160.91666666667,1202.64,1245.58,1289.39333333333,1333.56666666667,1378.72333333333,1427.18,1477.69333333333,1527.62333333333,1576.99666666667,1625.77,1673.72666666667
Population density (people per sq. km of land area),EN.POP.DNST,Mali,MLI,8.34735983740237,8.52922741540252,8.72527639138167,8.94907596357944,9.20136618067678,9.47335251067457,9.76254353830141,10.0706037584311,10.3958850670797,10.7380071956007,11.0955236479565,11.4655414320721,11.8487899425499,12.2446356714938,12.6501110482794,13.0677992771618,13.497118481548,13.8970430834542,14.3089313959301,14.7684106573566,15.2378088658324,15.7281152935199,16.2376441373884,16.7531531974529,17.2664953818668,17.7954548062187
Population density (people per sq. km of land area),EN.POP.DNST,Malta,MLT,1179.434375,1187.203125,1196.221875,1204.021875,1211.18125,1219.021875,1228.2125,1237.403125,1245.56875,1253.9625,1261.98125,1266.5875,1271.0125,1279.309375,1288.990625,1295.3375,1300.8375,1312.5875,1327.53125,1354.628125,1388.1875,1420.328125,1459.70625,1512.196875,1574.725,1610.90625
Population density (people per sq. km of land area),EN.POP.DNST,Marshall Islands,MHL,268.144444444444,270.972222222222,273.661111111111,276.205555555556,278.9,281.7,284.016666666667,285.694444444444,286.883333333333,287.727777777778,288.366666666667,288.844444444444,289.083333333333,289.055555555556,288.994444444444,289.133333333333,288.372222222222,285.661111111111,281.561111111111,276.644444444444,271.111111111111,265.05,258.494444444444,251.583333333333,244.483333333333,237.255555555556
