iso_o,iso_d,contig,comlang_off,colony,comcol,dist,log_dist,country,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development
PRT,SGP,0,0,0,0,11896.52,9.3840011993568,Portugal,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
PRT,SVK,0,0,0,0,2354.293,7.763995749063555,Portugal,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
PRT,SVN,0,0,0,0,2096.808,7.6481714673395755,Portugal,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
PRT,SWE,0,0,0,0,2990.966,8.003351691129698,Portugal,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
PRT,THA,0,0,0,0,10694.58,9.277492350058155,Portugal,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
PRT,TUN,0,0,0,0,1711.928,7.445375499742539,Portugal,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
PRT,TUR,0,0,0,0,3236.776,8.082333051655393,Portugal,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
PRT,UKR,0,0,0,0,3351.661,8.11721132283607,Portugal,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
PRT,USA,0,0,0,0,5425.189,8.598808016511484,Portugal,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
PRT,VNM,0,0,0,0,10549.0,9.263786347681808,Portugal,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
PRT,ZAF,0,0,0,0,8574.43,9.056539797521552,Portugal,0,Europe,38.733334,-9.1333332,Portuguese,,Advanced Economies,1.0
RUS,ARG,0,0,0,0,13505.36,9.51084192266521,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,AUS,0,0,0,0,14503.07,9.582115630136204,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,AUT,0,0,0,0,1675.699,7.4239856706409695,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,BEL,0,0,0,0,2261.25,7.723673036709505,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,BGD,0,0,0,0,5548.405,8.621265778049423,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,BGR,0,0,0,0,1785.898,7.487676648943295,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,BLR,1,0,1,0,686.9657,6.532284363756148,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,BRA,0,0,0,0,11820.15,9.377560981234897,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,BRN,0,0,0,0,8767.516,9.078808806934253,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,CAN,0,0,0,0,7495.521,8.922060921129454,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,CHE,0,0,0,0,2296.397,7.739096651900014,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,CHL,0,0,0,0,14153.3,9.557703091428568,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,CHN,1,0,0,0,5795.045,8.664758521058628,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,CIV,0,0,0,0,6715.534,8.812178629250468,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,CMR,0,0,0,0,6231.046,8.737299494959597,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,COL,0,0,0,0,10979.1,9.303748744490912,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,CRI,0,0,0,0,10967.48,9.302689809469069,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,CYP,0,0,0,0,2316.67,7.747886088738614,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,CZE,0,0,0,0,1673.0,7.422373700986824,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,DEU,0,0,0,0,2065.183,7.632974121323348,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,DNK,0,0,0,0,1566.362,7.356511012033564,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,EGY,0,0,0,0,2905.404,7.974327730184583,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,ESP,0,0,0,0,3449.3,8.145926590887985,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,EST,1,0,1,0,871.7853,6.770543177996613,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,FIN,1,0,1,0,892.6777,6.794225597476752,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,FRA,0,0,0,0,2494.316,7.821769822303512,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,GBR,0,0,0,0,2510.88,7.828388568290411,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,GRC,0,0,0,0,2233.583,7.71136230150757,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,HKG,0,0,0,0,7145.355,8.874217774224176,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,HRV,0,0,0,0,1875.36,7.53655591997487,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,HUN,0,0,0,0,1574.19,7.361496133255192,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,IDN,0,0,0,0,9302.706,9.138060604560378,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,IND,0,0,0,0,4341.881,8.376062943337654,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,IRL,0,0,0,0,2802.315,7.9382011402785455,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,ISL,0,0,0,0,3316.138,8.106556131794555,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,ISR,0,0,0,0,2643.989,7.880044040599836,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,ITA,0,0,0,0,2383.171,7.776187232812112,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,JOR,0,0,0,0,2652.505,7.883259755500499,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,JPN,0,0,0,0,7486.303,8.920830363199629,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,KAZ,1,1,1,0,3104.607,8.040642416308605,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,KHM,0,0,0,0,7534.794,8.927286771602603,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,KOR,0,0,0,0,6614.064,8.796953569938829,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,LAO,0,0,0,0,6809.734,8.826108338175109,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,LTU,1,0,1,0,794.0689,6.677170233300972,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,LUX,0,0,0,0,2214.132,7.702615732087551,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,LVA,1,0,1,0,847.8519,6.7427059743130595,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,MAR,0,0,0,0,4156.454,8.332417585906414,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,MEX,0,0,0,0,10736.3,9.281385802189162,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,MLT,0,0,0,0,2819.734,7.944397833242025,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,MMR,0,0,0,0,6526.041,8.78355575969559,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,MYS,0,0,0,0,8130.454,9.003372043541145,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,NGA,0,0,0,0,6263.33,8.742467271541281,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,NLD,0,0,0,0,2155.229,7.675652261393336,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,NOR,1,0,0,0,1649.799,7.408408741292371,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,NZL,0,0,0,0,16774.49,9.72761455899322,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,PAK,0,0,0,0,3658.638,8.204846225989893,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,PER,0,0,0,0,12666.63,9.446726255299382,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,PHL,0,0,0,0,8257.32,9.018855358662234,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,POL,1,0,0,0,1156.427,7.053090358192003,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,PRT,0,0,0,0,3913.34,8.272146508290039,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,SAU,0,0,0,0,3539.516,8.171745273616514,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,SEN,0,0,0,0,6529.711,8.784117964016975,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,SGP,0,0,0,0,8431.775,9.039762586364397,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,SVK,0,0,0,0,1632.621,7.3979419778525735,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,SVN,0,0,0,0,1937.979,7.56940095647869,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,SWE,0,0,0,0,1232.383,7.116704972404717,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,THA,0,0,0,0,7067.929,8.863322788114656,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,TUN,0,0,0,0,2946.28,7.988298636633799,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,TUR,0,0,0,0,1757.71,7.47176710445567,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,UKR,1,0,1,0,763.4056,6.637789475888101,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,USA,0,0,0,0,7517.972,8.925051699722403,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,VNM,0,0,0,0,6737.911,8.815505215212003,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
RUS,ZAF,0,0,0,0,10147.89,9.225021081086123,Russia,0,Asia,55.75,37.700001,Russian,,Emerging and Developing Economies,0.0
SAU,ARG,0,0,0,0,12880.18,9.463444974715973,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,AUS,0,0,0,0,12782.14,9.455804163052763,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,AUT,0,0,0,0,3734.89,8.22547364599534,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,BEL,0,0,0,0,4636.352,8.44168312910102,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,BGD,0,0,0,0,4409.454,8.39150615125205,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,BGR,0,0,0,0,2938.574,7.985679708652075,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,BLR,0,0,0,0,3623.12,8.195090812068894,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,BRA,0,0,0,0,11404.51,9.341764170183076,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,BRN,0,0,0,0,7585.283,8.933965201567826,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,CAN,0,0,0,0,10655.83,9.273862439199458,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,CHE,0,0,0,0,4263.906,8.357940920574542,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,CHL,0,0,0,0,13957.64,9.54378230758379,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,CHN,0,0,0,0,6605.185,8.795610225648206,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,CIV,0,0,0,0,5826.702,8.670206424596257,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,CMR,0,0,0,0,4427.029,8.395483983422228,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,COL,0,0,0,0,12951.61,9.46897538372438,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,CRI,0,0,0,0,13451.85,9.506871922039739,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,CYP,0,0,0,0,1740.745,7.462068461493383,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,CZE,0,0,0,0,3968.088,8.286039645578203,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,DEU,0,0,0,0,4498.257,8.411445267392146,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,DNK,0,0,0,0,4427.939,8.395689517762545,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,EGY,0,1,0,0,1645.602,7.405861553700187,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,ESP,0,0,0,0,4975.897,8.512360934847868,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,EST,0,0,0,0,4231.98,8.350425247629047,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,FIN,0,0,0,0,4291.096,8.36429745714863,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,FRA,0,0,0,0,4694.5,8.454146889698603,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,GBR,0,0,0,0,4957.345,8.508625594146215,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,GRC,0,0,0,0,2634.335,7.876386057207803,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,HKG,0,0,0,0,6813.409,8.82664786126301,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,HRV,0,0,0,0,3618.651,8.193856583434128,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,HUN,0,0,0,0,3525.037,8.167646211645183,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,IDN,0,0,0,0,7340.407,8.90114956966257,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,IND,0,0,0,0,3053.153,8.023930106120517,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,IRL,0,0,0,0,5411.38,8.596259422491642,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,ISL,0,0,0,0,6536.563,8.785166771141041,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,ISR,0,0,0,0,1435.557,7.269308206191818,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,ITA,0,0,0,0,3684.742,8.211955788603852,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,JOR,1,1,0,0,1335.505,7.197064776459143,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,JPN,0,0,0,0,8701.922,9.071299199783777,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,KAZ,0,0,0,0,3439.756,8.143155817619219,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,KHM,0,0,0,0,6275.776,8.744452421692703,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,KOR,0,0,0,0,7557.272,8.930265557491946,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,LAO,0,0,0,0,5802.285,8.666007084467713,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,LTU,0,0,0,0,3780.692,8.237662340641657,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,LUX,0,0,0,0,4464.681,8.403953046189445,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,LVA,0,0,0,0,4028.847,8.301235509786746,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,MAR,0,1,0,0,5246.646,8.565344294286632,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,MEX,0,0,0,0,13895.68,9.53933327944623,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,MLT,0,0,0,0,3322.42,8.108448712043188,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,MMR,0,0,0,0,5189.874,8.554464698408585,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,MYS,0,0,0,0,6347.465,8.755810799581749,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,NGA,0,0,0,0,5035.358,8.524239904909027,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,NLD,0,0,0,0,4669.672,8.448844112650272,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,NOR,0,0,0,0,4804.221,8.477250185472311,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,NZL,0,0,0,0,14890.02,9.608446468860498,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,PAK,0,0,0,0,2742.321,7.916559921104054,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,PER,0,0,0,0,13978.29,9.545260690709828,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,PHL,0,0,0,0,7772.693,8.958371972760034,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,POL,0,0,0,0,3763.121,8.233003945271793,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,PRT,0,0,0,0,5433.479,8.600334907583319,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,RUS,0,0,0,0,3539.516,8.171745273616514,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,SEN,0,0,0,0,6766.884,8.81979599407259,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,SGP,0,0,0,0,6654.987,8.803121777408823,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,SVK,0,0,0,0,3682.662,8.211391139222533,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,SVN,0,0,0,0,3732.188,8.224749935832426,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,SWE,0,0,0,0,4458.122,8.402482880103435,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,THA,0,0,0,0,5741.941,8.655552585462772,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,TUN,0,1,0,0,3722.393,8.222122020021471,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,TUR,0,0,0,0,2459.933,7.80788939278315,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,UKR,0,0,0,0,3191.071,8.068111876109059,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,USA,0,0,0,0,10527.4,9.261736661059597,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,VNM,0,0,0,0,6029.935,8.70449151022698,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SAU,ZAF,0,0,0,0,7174.437,8.878279570650179,Saudi Arabia,0,Asia,24.65,46.766666,Arabic,,Emerging and Developing Economies,0.0
SEN,ARG,0,0,0,0,6994.295,8.852850095744392,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,AUS,0,0,0,0,17604.14,9.775889380637373,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,AUT,0,0,0,0,4854.112,8.487581459773956,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,BEL,0,1,0,0,4479.534,8.407274302141655,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,BGD,0,0,0,0,11103.29,9.314996739780089,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,BGR,0,0,0,0,4980.577,8.513301026760862,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,BLR,0,0,0,0,5849.814,8.67416514484864,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,BRA,0,0,0,0,5303.289,8.576082473106469,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,BRN,0,0,0,0,14350.82,9.571562362412319,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,CAN,0,1,0,0,6649.851,8.802349727383843,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,CHE,0,1,0,0,4272.894,8.36004662840911,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,CHL,0,0,0,0,7779.614,8.959262001545715,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,CHN,0,0,0,0,12312.88,9.418401147948256,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,CIV,0,1,0,1,1799.45,7.49523634163709,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,CMR,0,1,0,1,3395.313,8.130151230146689,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,COL,0,0,0,0,6402.558,8.76445287699399,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,CRI,0,0,0,0,7238.872,8.887220672136538,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,CYP,0,0,0,0,5542.685,8.620234319372752,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,CZE,0,0,0,0,4883.616,8.493641208060936,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,DEU,0,0,0,0,4643.462,8.443215487700291,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,DNK,0,0,0,0,5239.261,8.563935736834996,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,EGY,0,0,0,0,5254.847,8.566906167758749,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,ESP,0,0,0,0,3164.425,8.059726643507894,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,EST,0,0,0,0,6054.251,8.708515948913822,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,FIN,0,0,0,0,6113.44,8.718244905190783,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,FRA,0,1,1,0,4217.159,8.346916957565048,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,GBR,0,0,0,0,4384.146,8.38575013099303,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,GRC,0,0,0,0,4804.474,8.477302846109382,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,HKG,0,0,0,0,13346.78,9.499030436233486,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,HRV,0,0,0,0,4664.94,8.447830251462397,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,HUN,0,0,0,0,4966.707,8.510512324037837,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,IDN,0,0,0,0,13866.99,9.537266474617093,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,IND,0,0,0,0,9685.851,9.178421439817805,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,IRL,0,0,0,0,4418.309,8.393512322684137,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,ISL,0,0,0,0,5522.141,8.616520926390836,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
SEN,ISR,0,0,0,0,5617.499,8.633641826044338,Senegal,0,Africa,14.633333,-17.450001,French,FRA,Emerging and Developing Economies,0.0
