iso_o,iso_d,TIME_PERIOD,rta
BGD,GRC,2018,0
BGD,GRC,2019,0
BGD,GRC,2020,0
BGD,HKG,2000,0
BGD,HKG,2001,0
BGD,HKG,2002,0
BGD,HKG,2003,0
BGD,HKG,2004,0
BGD,HKG,2005,0
BGD,HKG,2006,0
BGD,HKG,2007,0
BGD,HKG,2008,0
BGD,HKG,2009,0
BGD,HKG,2010,0
BGD,HKG,2011,0
BGD,HKG,2012,0
BGD,HKG,2013,0
BGD,HKG,2014,0
BGD,HKG,2015,0
BGD,HKG,2016,0
BGD,HKG,2017,0
BGD,HKG,2018,0
BGD,HKG,2019,0
BGD,HKG,2020,0
BGD,HRV,2000,0
BGD,HRV,2001,0
BGD,HRV,2002,0
BGD,HRV,2003,0
BGD,HRV,2004,0
BGD,HRV,2005,0
BGD,HRV,2006,0
BGD,HRV,2007,0
BGD,HRV,2008,0
BGD,HRV,2009,0
BGD,HRV,2010,0
BGD,HRV,2011,0
BGD,HRV,2012,0
BGD,HRV,2013,0
BGD,HRV,2014,0
BGD,HRV,2015,0
BGD,HRV,2016,0
BGD,HRV,2017,0
BGD,HRV,2018,0
BGD,HRV,2019,0
BGD,HRV,2020,0
BGD,HUN,2000,0
BGD,HUN,2001,0
BGD,HUN,2002,0
BGD,HUN,2003,0
BGD,HUN,2004,0
BGD,HUN,2005,0
BGD,HUN,2006,0
BGD,HUN,2007,0
BGD,HUN,2008,0
BGD,HUN,2009,0
BGD,HUN,2010,0
BGD,HUN,2011,0
BGD,HUN,2012,0
BGD,HUN,2013,0
BGD,HUN,2014,0
BGD,HUN,2015,0
BGD,HUN,2016,0
BGD,HUN,2017,0
BGD,HUN,2018,0
BGD,HUN,2019,0
BGD,HUN,2020,0
BGD,IDN,2000,1
BGD,IDN,2001,1
BGD,IDN,2002,1
BGD,IDN,2003,1
BGD,IDN,2004,1
BGD,IDN,2005,1
BGD,IDN,2006,1
BGD,IDN,2007,1
BGD,IDN,2008,1
BGD,IDN,2009,1
BGD,IDN,2010,1
BGD,IDN,2011,1
BGD,IDN,2012,1
BGD,IDN,2013,1
BGD,IDN,2014,1
BGD,IDN,2015,1
BGD,IDN,2016,1
BGD,IDN,2017,1
BGD,IDN,2018,1
BGD,IDN,2019,1
BGD,IDN,2020,1
BGD,IND,2000,1
BGD,IND,2001,1
BGD,IND,2002,1
BGD,IND,2003,1
BGD,IND,2004,1
BGD,IND,2005,1
BGD,IND,2006,1
BGD,IND,2007,1
BGD,IND,2008,1
BGD,IND,2009,1
BGD,IND,2010,1
BGD,IND,2011,1
BGD,IND,2012,1
BGD,IND,2013,1
BGD,IND,2014,1
BGD,IND,2015,1
BGD,IND,2016,1
BGD,IND,2017,1
BGD,IND,2018,1
BGD,IND,2019,1
BGD,IND,2020,1
BGD,IRL,2000,0
BGD,IRL,2001,0
BGD,IRL,2002,0
BGD,IRL,2003,0
BGD,IRL,2004,0
BGD,IRL,2005,0
BGD,IRL,2006,0
BGD,IRL,2007,0
BGD,IRL,2008,0
BGD,IRL,2009,0
BGD,IRL,2010,0
BGD,IRL,2011,0
BGD,IRL,2012,0
BGD,IRL,2013,0
BGD,IRL,2014,0
BGD,IRL,2015,0
BGD,IRL,2016,0
BGD,IRL,2017,0
BGD,IRL,2018,0
BGD,IRL,2019,0
BGD,IRL,2020,0
BGD,ISL,2000,0
BGD,ISL,2001,0
BGD,ISL,2002,0
BGD,ISL,2003,0
BGD,ISL,2004,0
BGD,ISL,2005,0
BGD,ISL,2006,0
BGD,ISL,2007,0
BGD,ISL,2008,0
BGD,ISL,2009,0
BGD,ISL,2010,0
BGD,ISL,2011,0
BGD,ISL,2012,0
BGD,ISL,2013,0
BGD,ISL,2014,0
BGD,ISL,2015,0
BGD,ISL,2016,0
BGD,ISL,2017,0
BGD,ISL,2018,0
BGD,ISL,2019,0
BGD,ISL,2020,0
BGD,ISR,2000,1
BGD,ISR,2001,1
BGD,ISR,2002,1
BGD,ISR,2003,1
BGD,ISR,2004,1
BGD,ISR,2005,1
BGD,ISR,2006,1
BGD,ISR,2007,1
BGD,ISR,2008,1
BGD,ISR,2009,1
BGD,ISR,2010,1
BGD,ISR,2011,1
BGD,ISR,2012,1
BGD,ISR,2013,1
BGD,ISR,2014,1
BGD,ISR,2015,1
BGD,ISR,2016,1
BGD,ISR,2017,1
BGD,ISR,2018,1
BGD,ISR,2019,1
BGD,ISR,2020,1
BGD,ITA,2000,0
BGD,ITA,2001,0
BGD,ITA,2002,0
BGD,ITA,2003,0
BGD,ITA,2004,0
BGD,ITA,2005,0
BGD,ITA,2006,0
BGD,ITA,2007,0
BGD,ITA,2008,0
BGD,ITA,2009,0
BGD,ITA,2010,0
BGD,ITA,2011,0
BGD,ITA,2012,0
BGD,ITA,2013,0
BGD,ITA,2014,0
BGD,ITA,2015,0
BGD,ITA,2016,0
BGD,ITA,2017,0
BGD,ITA,2018,0
BGD,ITA,2019,0
BGD,ITA,2020,0
BGD,JOR,2000,0
BGD,JOR,2001,0
BGD,JOR,2002,0
BGD,JOR,2003,0
BGD,JOR,2004,0
BGD,JOR,2005,0
BGD,JOR,2006,0
BGD,JOR,2007,0
BGD,JOR,2008,0
BGD,JOR,2009,0
BGD,JOR,2010,0
BGD,JOR,2011,0
BGD,JOR,2012,0
BGD,JOR,2013,0
BGD,JOR,2014,0
BGD,JOR,2015,0
BGD,JOR,2016,0
BGD,JOR,2017,0
BGD,JOR,2018,0
BGD,JOR,2019,0
BGD,JOR,2020,0
BGD,JPN,2000,0
BGD,JPN,2001,0
BGD,JPN,2002,0
BGD,JPN,2003,0
BGD,JPN,2004,0
BGD,JPN,2005,0
BGD,JPN,2006,0
BGD,JPN,2007,0
BGD,JPN,2008,0
BGD,JPN,2009,0
BGD,JPN,2010,0
BGD,JPN,2011,0
BGD,JPN,2012,0
BGD,JPN,2013,0
BGD,JPN,2014,0
BGD,JPN,2015,0
BGD,JPN,2016,0
BGD,JPN,2017,0
BGD,JPN,2018,0
BGD,JPN,2019,0
BGD,JPN,2020,0
BGD,KAZ,2000,0
BGD,KAZ,2001,0
BGD,KAZ,2002,0
BGD,KAZ,2003,0
BGD,KAZ,2004,0
BGD,KAZ,2005,0
BGD,KAZ,2006,0
BGD,KAZ,2007,0
BGD,KAZ,2008,0
BGD,KAZ,2009,0
BGD,KAZ,2010,0
BGD,KAZ,2011,0
BGD,KAZ,2012,0
BGD,KAZ,2013,0
BGD,KAZ,2014,0
BGD,KAZ,2015,0
BGD,KAZ,2016,0
BGD,KAZ,2017,0
BGD,KAZ,2018,0
BGD,KAZ,2019,0
BGD,KAZ,2020,0
BGD,KHM,2000,0
BGD,KHM,2001,0
BGD,KHM,2002,0
BGD,KHM,2003,0
BGD,KHM,2004,0
BGD,KHM,2005,0
BGD,KHM,2006,0
BGD,KHM,2007,0
BGD,KHM,2008,0
BGD,KHM,2009,0
BGD,KHM,2010,0
BGD,KHM,2011,0
BGD,KHM,2012,0
BGD,KHM,2013,0
BGD,KHM,2014,0
BGD,KHM,2015,0
BGD,KHM,2016,0
BGD,KHM,2017,0
BGD,KHM,2018,0
BGD,KHM,2019,0
BGD,KHM,2020,0
BGD,KOR,2000,1
BGD,KOR,2001,1
BGD,KOR,2002,1
BGD,KOR,2003,1
BGD,KOR,2004,1
BGD,KOR,2005,1
BGD,KOR,2006,1
BGD,KOR,2007,1
BGD,KOR,2008,1
BGD,KOR,2009,1
BGD,KOR,2010,1
BGD,KOR,2011,1
BGD,KOR,2012,1
BGD,KOR,2013,1
BGD,KOR,2014,1
BGD,KOR,2015,1
BGD,KOR,2016,1
BGD,KOR,2017,1
BGD,KOR,2018,1
BGD,KOR,2019,1
BGD,KOR,2020,1
BGD,LAO,2000,1
BGD,LAO,2001,1
BGD,LAO,2002,1
BGD,LAO,2003,1
BGD,LAO,2004,1
BGD,LAO,2005,1
BGD,LAO,2006,1
BGD,LAO,2007,1
BGD,LAO,2008,1
BGD,LAO,2009,1
BGD,LAO,2010,1
BGD,LAO,2011,1
BGD,LAO,2012,1
BGD,LAO,2013,1
BGD,LAO,2014,1
BGD,LAO,2015,1
BGD,LAO,2016,1
BGD,LAO,2017,1
BGD,LAO,2018,1
BGD,LAO,2019,1
BGD,LAO,2020,1
BGD,LTU,2000,0
BGD,LTU,2001,0
BGD,LTU,2002,0
BGD,LTU,2003,0
BGD,LTU,2004,0
BGD,LTU,2005,0
BGD,LTU,2006,0
BGD,LTU,2007,0
BGD,LTU,2008,0
BGD,LTU,2009,0
BGD,LTU,2010,0
BGD,LTU,2011,0
BGD,LTU,2012,0
BGD,LTU,2013,0
BGD,LTU,2014,0
BGD,LTU,2015,0
BGD,LTU,2016,0
BGD,LTU,2017,0
BGD,LTU,2018,0
BGD,LTU,2019,0
BGD,LTU,2020,0
BGD,LUX,2000,0
BGD,LUX,2001,0
BGD,LUX,2002,0
BGD,LUX,2003,0
BGD,LUX,2004,0
BGD,LUX,2005,0
BGD,LUX,2006,0
BGD,LUX,2007,0
BGD,LUX,2008,0
BGD,LUX,2009,0
BGD,LUX,2010,0
BGD,LUX,2011,0
BGD,LUX,2012,0
BGD,LUX,2013,0
BGD,LUX,2014,0
BGD,LUX,2015,0
BGD,LUX,2016,0
BGD,LUX,2017,0
BGD,LUX,2018,0
BGD,LUX,2019,0
BGD,LUX,2020,0
BGD,LVA,2000,0
BGD,LVA,2001,0
BGD,LVA,2002,0
BGD,LVA,2003,0
BGD,LVA,2004,0
BGD,LVA,2005,0
BGD,LVA,2006,0
BGD,LVA,2007,0
BGD,LVA,2008,0
BGD,LVA,2009,0
BGD,LVA,2010,0
BGD,LVA,2011,0
BGD,LVA,2012,0
BGD,LVA,2013,0
BGD,LVA,2014,0
BGD,LVA,2015,0
BGD,LVA,2016,0
BGD,LVA,2017,0
BGD,LVA,2018,0
BGD,LVA,2019,0
BGD,LVA,2020,0
BGD,MAR,2000,1
BGD,MAR,2001,1
BGD,MAR,2002,1
BGD,MAR,2003,1
BGD,MAR,2004,1
BGD,MAR,2005,1
BGD,MAR,2006,1
BGD,MAR,2007,1
BGD,MAR,2008,1
BGD,MAR,2009,1
BGD,MAR,2010,1
BGD,MAR,2011,1
BGD,MAR,2012,1
BGD,MAR,2013,1
BGD,MAR,2014,1
BGD,MAR,2015,1
BGD,MAR,2016,1
BGD,MAR,2017,1
BGD,MAR,2018,1
BGD,MAR,2019,1
BGD,MAR,2020,1
BGD,MEX,2000,1
BGD,MEX,2001,1
BGD,MEX,2002,1
BGD,MEX,2003,1
BGD,MEX,2004,1
BGD,MEX,2005,1
BGD,MEX,2006,1
BGD,MEX,2007,1
BGD,MEX,2008,1
BGD,MEX,2009,1
BGD,MEX,2010,1
BGD,MEX,2011,1
BGD,MEX,2012,1
BGD,MEX,2013,1
BGD,MEX,2014,1
BGD,MEX,2015,1
BGD,MEX,2016,1
BGD,MEX,2017,1
BGD,MEX,2018,1
BGD,MEX,2019,1
BGD,MEX,2020,1
BGD,MLT,2000,0
BGD,MLT,2001,0
BGD,MLT,2002,0
BGD,MLT,2003,0
BGD,MLT,2004,0
BGD,MLT,2005,0
BGD,MLT,2006,0
BGD,MLT,2007,0
BGD,MLT,2008,0
BGD,MLT,2009,0
BGD,MLT,2010,0
BGD,MLT,2011,0
BGD,MLT,2012,0
BGD,MLT,2013,0
BGD,MLT,2014,0
BGD,MLT,2015,0
BGD,MLT,2016,0
BGD,MLT,2017,0
BGD,MLT,2018,0
BGD,MLT,2019,0
BGD,MLT,2020,0
BGD,MMR,2000,1
BGD,MMR,2001,1
BGD,MMR,2002,1
BGD,MMR,2003,1
BGD,MMR,2004,1
BGD,MMR,2005,1
BGD,MMR,2006,1
BGD,MMR,2007,1
BGD,MMR,2008,1
BGD,MMR,2009,1
BGD,MMR,2010,1
BGD,MMR,2011,1
BGD,MMR,2012,1
BGD,MMR,2013,1
BGD,MMR,2014,1
BGD,MMR,2015,1
BGD,MMR,2016,1
BGD,MMR,2017,1
BGD,MMR,2018,1
BGD,MMR,2019,1
BGD,MMR,2020,1
BGD,MYS,2000,1
BGD,MYS,2001,1
BGD,MYS,2002,1
BGD,MYS,2003,1
BGD,MYS,2004,1
BGD,MYS,2005,1
BGD,MYS,2006,1
BGD,MYS,2007,1
BGD,MYS,2008,1
BGD,MYS,2009,1
BGD,MYS,2010,1
BGD,MYS,2011,1
BGD,MYS,2012,1
BGD,MYS,2013,1
BGD,MYS,2014,1
BGD,MYS,2015,1
BGD,MYS,2016,1
BGD,MYS,2017,1
BGD,MYS,2018,1
BGD,MYS,2019,1
BGD,MYS,2020,1
BGD,NGA,2000,1
BGD,NGA,2001,1
BGD,NGA,2002,1
BGD,NGA,2003,1
BGD,NGA,2004,1
BGD,NGA,2005,1
BGD,NGA,2006,1
BGD,NGA,2007,1
BGD,NGA,2008,1
BGD,NGA,2009,1
BGD,NGA,2010,1
BGD,NGA,2011,1
BGD,NGA,2012,1
BGD,NGA,2013,1
BGD,NGA,2014,1
BGD,NGA,2015,1
BGD,NGA,2016,1
BGD,NGA,2017,1
BGD,NGA,2018,1
BGD,NGA,2019,1
BGD,NGA,2020,1
BGD,NLD,2000,0
BGD,NLD,2001,0
BGD,NLD,2002,0
BGD,NLD,2003,0
BGD,NLD,2004,0
BGD,NLD,2005,0
BGD,NLD,2006,0
BGD,NLD,2007,0
BGD,NLD,2008,0
BGD,NLD,2009,0
BGD,NLD,2010,0
BGD,NLD,2011,0
BGD,NLD,2012,0
BGD,NLD,2013,0
BGD,NLD,2014,0
BGD,NLD,2015,0
BGD,NLD,2016,0
BGD,NLD,2017,0
BGD,NLD,2018,0
BGD,NLD,2019,0
BGD,NLD,2020,0
BGD,NOR,2000,0
BGD,NOR,2001,0
BGD,NOR,2002,0
BGD,NOR,2003,0
BGD,NOR,2004,0
BGD,NOR,2005,0
BGD,NOR,2006,0
BGD,NOR,2007,0
BGD,NOR,2008,0
BGD,NOR,2009,0
BGD,NOR,2010,0
BGD,NOR,2011,0
BGD,NOR,2012,0
BGD,NOR,2013,0
BGD,NOR,2014,0
BGD,NOR,2015,0
BGD,NOR,2016,0
BGD,NOR,2017,0
BGD,NOR,2018,0
BGD,NOR,2019,0
BGD,NOR,2020,0
BGD,NZL,2000,0
BGD,NZL,2001,0
BGD,NZL,2002,0
BGD,NZL,2003,0
BGD,NZL,2004,0
BGD,NZL,2005,0
BGD,NZL,2006,0
BGD,NZL,2007,0
BGD,NZL,2008,0
BGD,NZL,2009,0
BGD,NZL,2010,0
BGD,NZL,2011,0
BGD,NZL,2012,0
BGD,NZL,2013,0
BGD,NZL,2014,0
BGD,NZL,2015,0
BGD,NZL,2016,0
BGD,NZL,2017,0
BGD,NZL,2018,0
BGD,NZL,2019,0
BGD,NZL,2020,0
BGD,PAK,2000,1
BGD,PAK,2001,1
BGD,PAK,2002,1
BGD,PAK,2003,1
BGD,PAK,2004,1
BGD,PAK,2005,1
BGD,PAK,2006,1
BGD,PAK,2007,1
BGD,PAK,2008,1
BGD,PAK,2009,1
BGD,PAK,2010,1
BGD,PAK,2011,1
BGD,PAK,2012,1
BGD,PAK,2013,1
BGD,PAK,2014,1
BGD,PAK,2015,1
BGD,PAK,2016,1
BGD,PAK,2017,1
BGD,PAK,2018,1
BGD,PAK,2019,1
BGD,PAK,2020,1
BGD,PER,2000,1
BGD,PER,2001,1
BGD,PER,2002,1
BGD,PER,2003,1
BGD,PER,2004,1
BGD,PER,2005,1
BGD,PER,2006,1
BGD,PER,2007,1
BGD,PER,2008,1
BGD,PER,2009,1
BGD,PER,2010,1
BGD,PER,2011,1
BGD,PER,2012,1
BGD,PER,2013,1
BGD,PER,2014,1
BGD,PER,2015,1
BGD,PER,2016,1
BGD,PER,2017,1
BGD,PER,2018,1
BGD,PER,2019,1
BGD,PER,2020,1
BGD,PHL,2000,1
BGD,PHL,2001,1
BGD,PHL,2002,1
BGD,PHL,2003,1
BGD,PHL,2004,1
BGD,PHL,2005,1
BGD,PHL,2006,1
BGD,PHL,2007,1
BGD,PHL,2008,1
BGD,PHL,2009,1
BGD,PHL,2010,1
BGD,PHL,2011,1
BGD,PHL,2012,1
BGD,PHL,2013,1
BGD,PHL,2014,1
BGD,PHL,2015,1
BGD,PHL,2016,1
BGD,PHL,2017,1
BGD,PHL,2018,1
BGD,PHL,2019,1
BGD,PHL,2020,1
BGD,POL,2000,0
BGD,POL,2001,0
BGD,POL,2002,0
BGD,POL,2003,0
BGD,POL,2004,0
BGD,POL,2005,0
BGD,POL,2006,0
BGD,POL,2007,0
BGD,POL,2008,0
BGD,POL,2009,0
BGD,POL,2010,0
BGD,POL,2011,0
BGD,POL,2012,0
BGD,POL,2013,0
BGD,POL,2014,0
BGD,POL,2015,0
BGD,POL,2016,0
BGD,POL,2017,0
BGD,POL,2018,0
BGD,POL,2019,0
BGD,POL,2020,0
BGD,PRT,2000,0
BGD,PRT,2001,0
BGD,PRT,2002,0
BGD,PRT,2003,0
BGD,PRT,2004,0
BGD,PRT,2005,0
BGD,PRT,2006,0
BGD,PRT,2007,0
BGD,PRT,2008,0
BGD,PRT,2009,0
BGD,PRT,2010,0
BGD,PRT,2011,0
BGD,PRT,2012,0
BGD,PRT,2013,0
BGD,PRT,2014,0
BGD,PRT,2015,0
BGD,PRT,2016,0
BGD,PRT,2017,0
BGD,PRT,2018,0
BGD,PRT,2019,0
BGD,PRT,2020,0
BGD,RUS,2000,0
BGD,RUS,2001,0
BGD,RUS,2002,0
BGD,RUS,2003,0
BGD,RUS,2004,0
BGD,RUS,2005,0
BGD,RUS,2006,0
BGD,RUS,2007,0
BGD,RUS,2008,0
BGD,RUS,2009,0
BGD,RUS,2010,0
BGD,RUS,2011,0
BGD,RUS,2012,0
BGD,RUS,2013,0
BGD,RUS,2014,0
BGD,RUS,2015,0
BGD,RUS,2016,0
BGD,RUS,2017,0
BGD,RUS,2018,0
BGD,RUS,2019,0
BGD,RUS,2020,0
BGD,SAU,2000,0
BGD,SAU,2001,0
BGD,SAU,2002,0
BGD,SAU,2003,0
BGD,SAU,2004,0
BGD,SAU,2005,0
BGD,SAU,2006,0
BGD,SAU,2007,0
BGD,SAU,2008,0
BGD,SAU,2009,0
BGD,SAU,2010,0
BGD,SAU,2011,0
BGD,SAU,2012,0
BGD,SAU,2013,0
BGD,SAU,2014,0
BGD,SAU,2015,0
BGD,SAU,2016,0
BGD,SAU,2017,0
BGD,SAU,2018,0
BGD,SAU,2019,0
BGD,SAU,2020,0
BGD,SEN,2000,0
BGD,SEN,2001,0
BGD,SEN,2002,0
BGD,SEN,2003,0
BGD,SEN,2004,0
BGD,SEN,2005,0
BGD,SEN,2006,0
BGD,SEN,2007,0
BGD,SEN,2008,0
BGD,SEN,2009,0
BGD,SEN,2010,0
BGD,SEN,2011,0
BGD,SEN,2012,0
BGD,SEN,2013,0
BGD,SEN,2014,0
BGD,SEN,2015,0
BGD,SEN,2016,0
BGD,SEN,2017,0
BGD,SEN,2018,0
BGD,SEN,2019,0
BGD,SEN,2020,0
BGD,SGP,2000,1
BGD,SGP,2001,1
BGD,SGP,2002,1
BGD,SGP,2003,1
BGD,SGP,2004,1
BGD,SGP,2005,1
BGD,SGP,2006,1
BGD,SGP,2007,1
BGD,SGP,2008,1
BGD,SGP,2009,1
BGD,SGP,2010,1
BGD,SGP,2011,1
BGD,SGP,2012,1
BGD,SGP,2013,1
BGD,SGP,2014,1
BGD,SGP,2015,1
BGD,SGP,2016,1
BGD,SGP,2017,1
BGD,SGP,2018,1
BGD,SGP,2019,1
BGD,SGP,2020,1
BGD,SVK,2000,0
BGD,SVK,2001,0
BGD,SVK,2002,0
BGD,SVK,2003,0
BGD,SVK,2004,0
BGD,SVK,2005,0
BGD,SVK,2006,0
BGD,SVK,2007,0
BGD,SVK,2008,0
BGD,SVK,2009,0
BGD,SVK,2010,0
BGD,SVK,2011,0
BGD,SVK,2012,0
BGD,SVK,2013,0
BGD,SVK,2014,0
BGD,SVK,2015,0
BGD,SVK,2016,0
BGD,SVK,2017,0
BGD,SVK,2018,0
BGD,SVK,2019,0
BGD,SVK,2020,0
BGD,SVN,2000,0
BGD,SVN,2001,0
BGD,SVN,2002,0
BGD,SVN,2003,0
BGD,SVN,2004,0
BGD,SVN,2005,0
BGD,SVN,2006,0
BGD,SVN,2007,0
BGD,SVN,2008,0
BGD,SVN,2009,0
BGD,SVN,2010,0
BGD,SVN,2011,0
BGD,SVN,2012,0
BGD,SVN,2013,0
BGD,SVN,2014,0
BGD,SVN,2015,0
BGD,SVN,2016,0
BGD,SVN,2017,0
BGD,SVN,2018,0
BGD,SVN,2019,0
BGD,SVN,2020,0
BGD,SWE,2000,0
BGD,SWE,2001,0
BGD,SWE,2002,0
BGD,SWE,2003,0
BGD,SWE,2004,0
BGD,SWE,2005,0
BGD,SWE,2006,0
BGD,SWE,2007,0
BGD,SWE,2008,0
BGD,SWE,2009,0
BGD,SWE,2010,0
BGD,SWE,2011,0
BGD,SWE,2012,0
BGD,SWE,2013,0
BGD,SWE,2014,0
BGD,SWE,2015,0
BGD,SWE,2016,0
BGD,SWE,2017,0
BGD,SWE,2018,0
BGD,SWE,2019,0
BGD,SWE,2020,0
BGD,THA,2000,1
BGD,THA,2001,1
BGD,THA,2002,1
BGD,THA,2003,1
BGD,THA,2004,1
BGD,THA,2005,1
BGD,THA,2006,1
BGD,THA,2007,1
BGD,THA,2008,1
BGD,THA,2009,1
BGD,THA,2010,1
BGD,THA,2011,1
BGD,THA,2012,1
BGD,THA,2013,1
BGD,THA,2014,1
BGD,THA,2015,1
BGD,THA,2016,1
BGD,THA,2017,1
BGD,THA,2018,1
BGD,THA,2019,1
BGD,THA,2020,1
BGD,TUN,2000,1
BGD,TUN,2001,1
BGD,TUN,2002,1
BGD,TUN,2003,1
BGD,TUN,2004,1
BGD,TUN,2005,1
BGD,TUN,2006,1
BGD,TUN,2007,1
BGD,TUN,2008,1
BGD,TUN,2009,1
BGD,TUN,2010,1
BGD,TUN,2011,1
BGD,TUN,2012,1
BGD,TUN,2013,1
BGD,TUN,2014,1
BGD,TUN,2015,1
BGD,TUN,2016,1
BGD,TUN,2017,1
BGD,TUN,2018,1
BGD,TUN,2019,1
BGD,TUN,2020,1
BGD,TUR,2000,1
BGD,TUR,2001,1
BGD,TUR,2002,1
BGD,TUR,2003,1
BGD,TUR,2004,1
BGD,TUR,2005,1
BGD,TUR,2006,1
BGD,TUR,2007,1
BGD,TUR,2008,1
BGD,TUR,2009,1
BGD,TUR,2010,1
BGD,TUR,2011,1
BGD,TUR,2012,1
BGD,TUR,2013,1
BGD,TUR,2014,1
BGD,TUR,2015,1
BGD,TUR,2016,1
BGD,TUR,2017,1
BGD,TUR,2018,1
BGD,TUR,2019,1
BGD,TUR,2020,1
BGD,UKR,2000,0
BGD,UKR,2001,0
BGD,UKR,2002,0
BGD,UKR,2003,0
BGD,UKR,2004,0
BGD,UKR,2005,0
BGD,UKR,2006,0
BGD,UKR,2007,0
BGD,UKR,2008,0
BGD,UKR,2009,0
BGD,UKR,2010,0
BGD,UKR,2011,0
BGD,UKR,2012,0
BGD,UKR,2013,0
BGD,UKR,2014,0
BGD,UKR,2015,0
BGD,UKR,2016,0
BGD,UKR,2017,0
BGD,UKR,2018,0
BGD,UKR,2019,0
BGD,UKR,2020,0
BGD,USA,2000,0
BGD,USA,2001,0
BGD,USA,2002,0
BGD,USA,2003,0
BGD,USA,2004,0
BGD,USA,2005,0
BGD,USA,2006,0
BGD,USA,2007,0
BGD,USA,2008,0
BGD,USA,2009,0
BGD,USA,2010,0
BGD,USA,2011,0
BGD,USA,2012,0
BGD,USA,2013,0
BGD,USA,2014,0
BGD,USA,2015,0
BGD,USA,2016,0
BGD,USA,2017,0
BGD,USA,2018,0
BGD,USA,2019,0
BGD,USA,2020,0
BGD,VNM,2000,1
BGD,VNM,2001,1
BGD,VNM,2002,1
BGD,VNM,2003,1
BGD,VNM,2004,1
BGD,VNM,2005,1
BGD,VNM,2006,1
BGD,VNM,2007,1
BGD,VNM,2008,1
BGD,VNM,2009,1
BGD,VNM,2010,1
BGD,VNM,2011,1
BGD,VNM,2012,1
BGD,VNM,2013,1
BGD,VNM,2014,1
BGD,VNM,2015,1
BGD,VNM,2016,1
BGD,VNM,2017,1
BGD,VNM,2018,1
BGD,VNM,2019,1
BGD,VNM,2020,1
BGD,ZAF,2000,0
BGD,ZAF,2001,0
BGD,ZAF,2002,0
BGD,ZAF,2003,0
BGD,ZAF,2004,0
BGD,ZAF,2005,0
BGD,ZAF,2006,0
BGD,ZAF,2007,0
BGD,ZAF,2008,0
BGD,ZAF,2009,0
BGD,ZAF,2010,0
BGD,ZAF,2011,0
BGD,ZAF,2012,0
BGD,ZAF,2013,0
BGD,ZAF,2014,0
BGD,ZAF,2015,0
BGD,ZAF,2016,0
BGD,ZAF,2017,0
BGD,ZAF,2018,0
BGD,ZAF,2019,0
BGD,ZAF,2020,0
BGR,ARG,2000,0
BGR,ARG,2001,0
BGR,ARG,2002,0
BGR,ARG,2003,0
BGR,ARG,2004,0
BGR,ARG,2005,0
BGR,ARG,2006,0
BGR,ARG,2007,0
BGR,ARG,2008,0
BGR,ARG,2009,0
BGR,ARG,2010,0
BGR,ARG,2011,0
BGR,ARG,2012,0
BGR,ARG,2013,0
BGR,ARG,2014,0
BGR,ARG,2015,0
BGR,ARG,2016,0
BGR,ARG,2017,0
BGR,ARG,2018,0
BGR,ARG,2019,0
BGR,ARG,2020,0
BGR,AUS,2000,0
BGR,AUS,2001,0
BGR,AUS,2002,0
BGR,AUS,2003,0
BGR,AUS,2004,0
BGR,AUS,2005,0
BGR,AUS,2006,0
BGR,AUS,2007,0
BGR,AUS,2008,0
BGR,AUS,2009,0
BGR,AUS,2010,0
BGR,AUS,2011,0
BGR,AUS,2012,0
BGR,AUS,2013,0
BGR,AUS,2014,0
BGR,AUS,2015,0
BGR,AUS,2016,0
BGR,AUS,2017,0
BGR,AUS,2018,0
BGR,AUS,2019,0
BGR,AUS,2020,0
BGR,AUT,2000,1
BGR,AUT,2001,1
BGR,AUT,2002,1
BGR,AUT,2003,1
BGR,AUT,2004,1
BGR,AUT,2005,1
BGR,AUT,2006,1
BGR,AUT,2007,1
BGR,AUT,2008,1
BGR,AUT,2009,1
BGR,AUT,2010,1
BGR,AUT,2011,1
BGR,AUT,2012,1
BGR,AUT,2013,1
BGR,AUT,2014,1
BGR,AUT,2015,1
BGR,AUT,2016,1
BGR,AUT,2017,1
BGR,AUT,2018,1
BGR,AUT,2019,1
BGR,AUT,2020,1
BGR,BEL,2000,1
BGR,BEL,2001,1
BGR,BEL,2002,1
BGR,BEL,2003,1
BGR,BEL,2004,1
BGR,BEL,2005,1
BGR,BEL,2006,1
BGR,BEL,2007,1
BGR,BEL,2008,1
BGR,BEL,2009,1
BGR,BEL,2010,1
BGR,BEL,2011,1
BGR,BEL,2012,1
BGR,BEL,2013,1
BGR,BEL,2014,1
BGR,BEL,2015,1
BGR,BEL,2016,1
BGR,BEL,2017,1
BGR,BEL,2018,1
BGR,BEL,2019,1
BGR,BEL,2020,1
BGR,BGD,2000,0
BGR,BGD,2001,0
BGR,BGD,2002,0
BGR,BGD,2003,0
BGR,BGD,2004,0
BGR,BGD,2005,0
BGR,BGD,2006,0
BGR,BGD,2007,0
BGR,BGD,2008,0
BGR,BGD,2009,0
BGR,BGD,2010,0
BGR,BGD,2011,0
BGR,BGD,2012,0
BGR,BGD,2013,0
BGR,BGD,2014,0
BGR,BGD,2015,0
BGR,BGD,2016,0
BGR,BGD,2017,0
BGR,BGD,2018,0
BGR,BGD,2019,0
BGR,BGD,2020,0
BGR,BLR,2000,0
BGR,BLR,2001,0
BGR,BLR,2002,0
BGR,BLR,2003,0
BGR,BLR,2004,0
BGR,BLR,2005,0
