iso_o,iso_d,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
RUS,KHM,0.7417,4.0084,6.0495,1.4986,1.6977,2.8412,2.978,10.4055,8.2942,19.8057,9.0352,7.6337,8.8899,6.067,2.6112,3.1245,9.2746,10.689,24.9106,15.5366,11.1056
RUS,KOR,1578.61,1529.9046,1724.8569,1967.7481,2762.0804,3286.8424,3620.0953,6433.6555,7673.1067,5398.7667,9770.9676,11513.4867,12112.9659,12646.5176,16957.8054,12158.2104,9387.9878,12031.5287,17235.3047,15160.0521,11252.8356
RUS,LAO,1.5247,3.757,4.0117,2.2229,6.4793,3.0646,3.542,1.688,3.8557,9.2451,5.84,9.1271,8.005,36.0174,6.9577,11.397,12.3123,12.6876,133.6177,33.4291,8.1456
RUS,LTU,1846.9603,1709.7408,1733.9784,2278.7386,2973.3374,4148.097,4743.8541,4746.8991,8077.5144,4807.803,5295.9277,8695.8187,7714.771,7908.3332,6232.9876,4170.1474,3173.581,3431.9518,4589.8951,4194.5097,2586.76
RUS,LUX,21.2796,16.7965,32.8396,17.7475,64.4568,61.0037,110.9644,108.7931,19.592,9.117,10.7382,15.1148,12.8801,46.2359,97.8099,15.7251,67.8297,46.7664,89.5735,74.4022,26.9515
RUS,LVA,1060.9145,718.2209,580.001,1005.3248,1211.6095,875.0354,1720.9143,2608.9104,5452.108,3475.9017,4671.1102,5666.5066,6773.4921,7912.3874,9786.9479,5572.8798,4272.3749,4137.01,3876.8157,3976.8671,2566.3684
RUS,MAR,162.7393,257.7148,254.5187,393.8248,651.8275,1384.0175,647.8038,955.7141,1916.9,693.7548,890.7788,1568.4231,1770.6103,1367.8765,1442.5559,1115.2233,792.1391,941.2853,1178.2929,841.836,922.6148
RUS,MEX,227.7255,170.8802,158.1399,170.7328,451.0584,415.3859,395.0887,352.4712,710.5816,408.5713,602.2617,906.5828,798.7926,999.1258,2628.1255,1306.1899,1204.7289,1708.8215,2289.3751,1514.8591,1079.6454
RUS,MLT,65.9939,38.9167,125.2043,76.448,97.3706,89.5657,331.86,311.9479,764.4491,355.039,876.4348,1078.2546,1402.0524,2436.4539,1896.0306,1618.7162,1534.6917,1709.4583,3221.8592,2891.0864,1712.1258
RUS,MMR,3.4006,1.9731,14.532,4.2577,21.686,0.5288,4.2529,9.0204,19.2307,28.5322,38.2101,196.0118,118.8737,54.521,34.4959,82.9874,237.8609,162.4419,241.1759,233.2831,189.6203
RUS,MYS,243.0386,217.9478,297.7256,295.4789,294.92,357.5282,188.7233,243.8906,363.5469,225.4608,358.6486,380.1563,345.0049,1205.5447,1899.699,673.5867,994.0412,722.7031,1077.7745,1090.0012,915.9574
RUS,NGA,97.5129,88.1247,76.8209,111.4366,59.3372,125.8418,169.3895,156.6699,245.6651,228.8351,97.3726,268.6159,213.2595,246.2326,364.6631,284.0156,397.1441,548.8216,848.8134,564.5236,788.2516
RUS,NLD,3767.1225,3970.318,5892.8957,6978.7996,11896.9145,18294.7062,25663.2181,30089.09,39712.6828,26111.7365,38229.7318,39934.6186,49822.4531,46395.8207,44433.7025,28245.8438,24064.7918,28829.0819,33737.7738,33618.9201,18918.0202
RUS,NOR,481.3302,516.6602,512.0725,584.1792,800.3886,981.14,1124.2423,1135.5249,1493.3657,960.637,1348.2912,1495.8437,1340.4248,1175.7538,1384.7581,1108.395,905.6555,1145.0288,1631.9868,2823.2534,1251.6511
RUS,NZL,1.7176,5.174,9.765,26.2836,19.1245,16.7218,4.8231,7.8913,153.4746,112.829,197.4852,518.6553,122.1548,401.0685,422.3292,371.6296,87.656,150.161,93.0336,288.0978,248.6133
RUS,PAK,73.1488,79.2467,108.4933,83.0072,221.5072,301.0207,310.355,250.346,435.1263,269.1027,118.6539,132.9388,210.3215,234.2391,169.674,132.0054,182.6888,278.1112,387.0458,188.3286,513.9891
RUS,PER,27.0634,29.2123,41.7878,58.4376,50.7064,63.5898,90.7512,157.18,258.2502,153.2819,226.2187,494.9936,392.7995,380.5842,264.8135,324.8942,228.6043,262.3038,327.759,289.4518,221.4952
RUS,PHL,153.2332,160.7737,217.8258,279.3286,314.7334,305.1133,154.9491,133.5623,257.2408,377.1773,643.6016,1375.0532,1062.1027,1294.6874,1018.6464,311.6571,163.7597,280.5931,883.1247,797.4767,631.6864
RUS,POL,4668.8261,4655.1571,4263.6587,5276.0574,6231.9447,8430.501,11129.3528,12415.7446,17642.257,11420.4405,16639.3633,24335.9188,24719.2504,22240.7321,22884.7224,12111.057,9703.5213,12635.7668,17347.3624,14012.1665,10376.8384
RUS,PRT,148.7853,313.4103,249.2792,386.7919,855.3456,1326.1901,1325.7084,1183.1023,507.5626,490.2343,371.0398,499.4409,557.005,1098.2107,581.7066,532.6255,984.6141,1333.5324,1250.0803,929.148,354.8724
RUS,SAU,82.8636,75.1492,131.2978,215.4935,205.0323,318.458,497.3296,628.1019,756.0592,538.8055,539.9519,923.4116,1333.9994,1172.4175,1437.4659,984.159,482.2862,934.049,1051.5107,1458.7425,1117.4406
RUS,SEN,12.8611,18.4421,16.0347,20.2885,14.4048,11.2414,12.4768,15.6178,72.9354,20.1357,15.5307,46.7904,139.8005,57.9274,93.1422,87.8782,75.2422,190.786,400.8643,527.0328,403.2772
RUS,SGP,324.6477,326.3542,380.5339,209.0742,282.0123,356.5719,739.6186,891.3071,2012.804,1935.1695,2615.3872,2772.594,3037.6986,3611.7594,6702.9484,3900.8366,2469.0793,4279.6361,3989.3799,3317.5822,1201.3958
RUS,SVK,2658.7755,2780.1004,2437.3295,2990.1557,3063.0365,3537.2736,6846.9632,6712.8749,7189.8506,5244.2106,6215.1081,8690.4999,7674.5003,8422.7595,6822.9848,5333.1061,3022.7071,3612.3361,4528.2144,4510.7305,3477.1348
RUS,SVN,207.1079,251.1747,218.2726,321.2917,341.8251,332.227,532.0278,653.2,443.4435,378.3061,423.1684,566.5142,500.6085,643.0878,699.7141,383.5322,256.0774,334.8782,444.1919,609.4153,448.0847
RUS,SWE,1117.0986,974.654,960.6962,1113.8986,1840.0414,3063.6233,3329.1784,3550.7082,6062.3156,3579.2806,5314.5474,7432.3463,7561.5805,5760.1683,6234.4068,3502.8105,2987.5645,3148.727,4229.404,3267.4161,1269.2114
RUS,THA,230.4081,196.5379,303.6994,362.3027,670.0482,1062.1087,805.1294,1047.1622,2314.0313,1190.5883,2318.5477,3267.9498,2685.6131,2275.3105,2598.3725,1087.8985,905.2346,1164.7023,1470.5479,1279.1338,964.394
RUS,TUN,128.1509,117.2708,142.6089,141.7677,265.9987,305.2019,415.7436,628.2458,1502.9302,558.8811,676.5951,1159.6524,790.7326,392.4599,689.4355,574.6546,475.087,399.2986,564.9864,468.2753,349.305
RUS,TUR,3070.0157,2851.377,2954.23,4117.1181,6993.1639,12507.2837,13569.9624,17782.0911,29500.5399,15028.3114,16850.4249,18548.8529,20261.8587,19555.7615,23490.7587,18949.4742,14057.3247,18877.3977,21252.4797,21167.0692,16200.7427
RUS,UKR,6348.8263,6121.8646,6562.7777,8627.473,11580.1486,11964.8695,13490.514,16783.3945,20367.1423,15137.1106,23943.0553,32475.8156,31092.8234,27824.0822,15163.9258,8954.4126,5915.1803,7720.3334,8825.6975,7022.5607,5479.6344
RUS,USA,6218.7545,5054.4454,5784.8849,7178.2135,9841.1074,13364.5674,15399.3155,14415.4985,23367.6626,14672.8663,19313.8416,26103.1722,21846.249,19688.4248,17386.6535,13443.255,12117.0846,14456.3878,16794.5509,17857.4627,13863.3978
RUS,VNM,192.1843,260.0609,378.7795,405.3884,584.5852,633.5518,357.8356,490.6583,778.3622,1107.0714,1080.6616,931.2571,1384.5096,1254.3479,718.3184,760.6245,1268.9002,1690.39,2802.0002,1374.3125,1739.9673
RUS,ZAF,49.6775,24.5402,67.8432,24.3332,27.1067,60.4222,161.6412,269.911,222.2898,323.6927,78.8437,152.2019,237.5094,349.9494,396.3349,425.4861,235.8696,311.4934,390.1339,414.0901,423.5989
SAU,ARG,21.6137,12.422,9.3982,3.1991,10.4111,0.4678,0.3296,19.1652,24.3472,1.7057,22.2606,34.3728,49.3148,18.4196,102.1329,202.8442,357.537,77.077,201.8092,111.5451,46.8182
SAU,AUS,908.7369,791.386,854.9318,744.3656,893.1927,1198.9996,1038.0758,996.6747,850.5367,584.3121,428.7741,412.8321,514.3307,342.5372,458.9902,384.698,361.518,428.6558,541.6229,421.0188,708.2035
SAU,AUT,120.1277,116.9305,166.4366,353.0629,398.1045,442.0089,373.5067,305.5443,361.9382,155.751,31.2783,679.9678,692.3987,474.1893,561.6837,306.6725,187.8745,68.4372,58.3172,23.401,104.7764
SAU,BEL,141.4145,178.0997,213.6673,270.2831,534.9571,738.3881,1088.2464,1169.9229,1327.7194,816.3525,979.5237,1263.4018,1230.7609,1366.9698,1466.4229,1193.1008,1416.2219,1450.2553,2294.7878,2045.8835,1112.1731
SAU,BGD,184.6725,151.6169,95.5699,89.2232,83.1319,209.697,203.938,186.9449,191.3696,337.4614,352.4296,507.6115,473.993,503.9137,535.84,613.0151,322.248,432.572,627.3222,654.9941,584.3097
SAU,BGR,0.1936,0.2172,0.3389,0.3033,1.0493,1.8649,2.53,2.2856,4.9866,8.0756,7.6193,15.2775,34.2494,13.2847,25.6676,7.3326,12.8724,20.0298,18.721,22.8133,33.8376
SAU,BLR,0.1508,0.0091,0.105,0.3636,0.2258,0.4824,2.7089,0.9006,1.0161,2.7811,13.1465,40.9302,38.4101,30.3233,1.2296,42.8046,31.7285,28.4657,33.4232,23.398,30.246
SAU,BRA,810.459,853.6734,764.9273,1026.4318,1466.6175,1499.4799,1736.9167,1855.5378,2970.9495,1685.0317,2177.4484,3252.7401,3332.8935,3307.8889,3385.6906,2109.2114,1417.5205,1955.6168,2472.8969,2511.4195,1648.5334
SAU,BRN,0.9309,0.2079,0.5991,0.7683,0.6978,1.7049,1.2202,0.8206,1.2609,14.648,2.1021,1.3652,1.6463,1.4017,1.8659,1.7093,1.3684,2.2415,1.3773,2.3342,115.0637
SAU,CAN,579.985,484.2492,482.9055,668.0206,974.9903,1469.474,1514.3111,1785.6224,2001.9677,1360.539,1953.5775,2747.773,2822.9284,2562.1776,2239.9194,1704.496,1331.3103,2153.4858,3033.7514,2500.8662,1148.8576
SAU,CHE,130.8355,94.5792,278.513,446.1948,379.4216,313.842,581.7153,351.0861,433.0666,266.625,146.4954,257.4972,266.7631,203.8322,139.2895,127.4279,382.3338,523.1283,742.0268,476.9169,618.6736
SAU,CHL,26.9638,5.4362,4.9716,0.3679,1.4924,3.3484,1.3557,43.6585,70.2825,6.3116,25.6961,56.8866,57.4298,43.6849,51.5982,66.6023,16.1178,15.7997,12.4656,13.8372,10.2122
SAU,CHN,1775.6537,2407.7555,3219.1556,4838.2669,7106.6735,11782.8031,14045.4405,16572.8626,28450.2687,22331.395,30889.8051,46544.5187,51371.794,49866.0716,44092.0358,28851.9893,22062.8123,29579.3827,42010.0169,50741.6298,36724.0287
SAU,CIV,15.3656,16.6004,8.0475,10.3051,12.2759,14.5036,17.5459,19.8388,19.5779,16.5436,37.7447,40.318,33.3087,48.4083,77.5435,70.8812,68.1451,95.2025,108.2129,94.9893,95.6249
SAU,CMR,3.1603,9.7685,6.6153,1.8629,2.9645,4.5494,5.651,8.4084,9.1955,7.4497,19.9825,16.5226,13.0209,17.0905,15.3682,14.9062,9.6012,12.1217,20.104,33.5372,23.6473
SAU,COL,1.0556,0.4242,1.2556,3.2696,1.3058,5.0045,4.4613,7.2223,10.1412,9.2263,18.5872,38.3511,52.8856,63.8421,58.1948,52.2613,32.2266,34.9719,43.4395,31.7487,20.3556
SAU,CRI,0.0058,6.4636,0.0256,0.0172,0.0205,0.36,0.1672,0.3044,2.0274,3.935,9.9854,14.9962,4.7617,6.699,8.1313,3.8409,3.6837,3.3159,7.496,3.6016,2.9542
SAU,CYP,11.6136,13.7225,12.6338,25.2795,22.3088,11.9171,21.7638,77.0773,39.8583,9.0646,26.5815,25.3234,20.424,8.0794,8.2165,9.566,29.2187,41.0826,11.379,14.4491,10.4563
SAU,CZE,0.8075,0.7162,2.2071,3.0459,4.5403,5.5573,7.4011,12.5916,11.0005,4.8762,7.5001,9.2968,14.6098,8.78,19.2615,28.6661,57.1962,116.2067,101.7103,100.0983,60.9227
SAU,DEU,981.5402,804.2646,781.7012,1019.7308,1302.2146,1699.432,1975.7394,1402.7958,2111.7388,874.9103,764.0641,1160.3975,2090.0527,2100.3563,1311.8025,920.1639,646.2137,772.5269,1252.8208,1257.8668,956.6445
SAU,DNK,0.8444,3.6199,4.9316,2.7209,4.4875,32.8758,27.7829,4.2353,59.6302,5.0205,3.9007,52.5587,104.2127,160.7524,47.9671,143.1983,10.2292,35.5335,25.3034,59.115,24.7686
SAU,EGY,926.0906,689.8294,432.895,348.8398,722.1841,1319.1263,1711.073,2563.0416,3439.1525,2264.6168,2559.885,2793.1388,2965.0716,3183.5568,2890.2519,2966.0313,2986.962,4569.9176,5638.8207,5037.0788,3826.4479
SAU,ESP,1540.8838,1175.599,1586.0131,1888.7145,2494.1091,3268.0973,3921.8087,4654.076,6329.2645,3529.4265,4922.911,8297.0862,7901.761,7689.0953,6951.6264,3929.6901,3506.5225,3891.7293,5582.9917,4715.4485,2609.1658
SAU,EST,0.0312,0.06,0.1122,0.3562,0.9683,1.3105,2.0359,3.6358,4.5185,6.5642,4.774,5.3393,5.1354,40.4691,69.8994,52.5594,50.131,38.2121,31.8783,24.8268,19.0026
SAU,FIN,1.1861,1.0636,1.6873,3.4929,6.8118,7.7763,9.444,17.2838,22.6534,11.622,14.9353,3.4351,20.3311,20.8569,49.1581,25.1118,20.2383,65.3135,29.6396,19.2284,17.5215
SAU,FRA,3165.788,2118.6079,2209.9053,2440.3742,3952.7147,4644.6001,5077.4087,4085.192,5596.1908,3257.2663,3552.5857,6242.8095,7042.9274,7862.0846,9159.3924,6056.7568,4768.402,4311.75,8725.8791,8440.6093,3104.1165
SAU,GBR,1373.3752,1280.5929,1002.6878,1072.6354,2229.2568,3105.4467,1990.6636,1876.4237,1093.8543,958.0302,769.1203,1311.258,2076.9174,3134.4898,2954.2729,1975.208,1579.1056,1731.3363,3392.146,3019.6691,1460.6881
SAU,GRC,941.6209,1026.4553,913.9526,1251.553,1646.6194,2401.8127,2444.0393,1310.945,1958.2855,1008.5904,1531.358,2344.7654,3391.2527,1521.1031,1664.6748,1097.0656,933.8464,1058.014,1181.8123,980.7202,600.1515
SAU,HKG,154.0139,189.8185,150.1571,163.3798,286.88,337.3564,362.4236,345.5943,257.7961,291.6637,423.6934,508.145,436.9403,369.5285,363.6885,412.5679,316.0325,255.7961,452.6792,411.6449,277.4621
SAU,HRV,0.5736,0.4438,0.8075,1.4272,3.5327,4.0994,6.5292,3.8756,14.2882,13.6417,16.0912,41.5691,26.1867,23.3814,40.7493,91.8204,74.8381,82.447,47.2015,97.913,10.3759
SAU,HUN,1.1471,1.7646,2.1491,2.7083,0.3954,0.3486,0.1912,0.834,4.5837,2.0911,0.5956,6.2869,2.4297,15.8084,62.408,1.3843,60.8756,6.6096,7.1333,12.2751,28.2835
SAU,IDN,1436.5136,1185.5892,1097.9902,1467.8316,2004.0424,2726.3054,3217.9078,3220.6254,4376.0277,2962.3029,4144.9936,5087.4804,4824.6206,6154.6074,6082.1572,3236.4833,2565.2146,3013.5952,4481.0844,3350.4773,2506.4226
SAU,IND,1551.943,568.7542,502.0157,673.8575,1048.3382,1313.4773,10410.3302,16249.6079,21511.777,14006.0976,19658.4604,27376.0387,31239.2767,34720.7505,30418.0437,21213.2496,17678.7941,20150.1897,27317.1653,26119.6163,17214.9946
SAU,IRL,1.5895,2.337,17.9433,6.3409,2.2611,3.2663,3.8057,63.4643,8.0529,4.9013,21.9106,5.3305,5.2573,108.1028,16.2492,27.2677,23.9686,8.7566,23.3609,7.6224,80.2175
SAU,ISL,0.5795,0.0226,0.0,0.7276,0.6301,0.2919,0.218,0.5452,1.2775,0.8409,0.4528,0.3775,0.9693,1.0454,1.6431,1.8246,22.9668,90.4732,8.8365,0.1691,0.2942
SAU,ISR,0.0,0.0,0.0,0.0067,0.0,0.0,0.0028,0.019,0.0453,0.1556,0.2921,0.7701,0.6954,0.3678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAU,ITA,2004.9221,1847.2252,1834.7844,2509.7952,3725.3604,5396.0759,5209.7505,5011.0738,6022.5576,2720.3958,4283.8118,9815.6555,9491.1116,7145.4665,5386.8623,3796.5609,2903.0227,3701.2703,6502.7135,4655.2698,3661.4247
SAU,JOR,147.0726,150.2992,164.0457,862.5575,1924.1604,2909.3727,3093.1643,3012.7048,3759.4946,2612.8748,3380.1163,4665.4102,5339.6819,4338.4619,4771.8666,3279.3222,2467.696,2691.17,3801.7853,3723.3379,2638.4477
SAU,JPN,13897.1643,11860.791,12040.4294,15021.1471,18745.9373,29350.6322,36008.828,35019.2795,48238.3263,28522.566,35264.3408,49134.2019,52963.5226,47718.893,44032.5983,2398.4367,19139.173,27669.5725,32565.4632,26568.267,17738.8493
SAU,KAZ,0.6867,1.5869,1.1348,0.4946,0.7721,1.622,1.5873,2.1306,2.3387,2.5217,2.9484,6.7623,12.5114,16.0456,6.9562,11.7993,4.5429,4.8117,8.3721,3.2214,1.6333
SAU,KHM,2.0547,0.0206,0.2029,0.6497,0.1882,0.5893,2.3894,0.2975,1.559,0.1198,0.4324,0.1961,3.4336,0.7947,1.068,1.6395,2.5696,13.298,9.5267,8.5909,11.0639
SAU,KOR,9384.7442,7683.9685,8180.7765,9208.803,11851.7764,16369.7893,19803.6879,20973.405,31840.6386,19140.2315,26101.9768,35806.7164,38067.8243,35879.8609,34147.9957,19555.0023,15316.7245,19557.0256,25565.6736,21060.1829,15459.0839
SAU,LAO,0.0,0.0,0.1341,0.0,0.0,0.0,0.0,0.3106,0.0,4.2077,0.0308,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.016,0.0628,0.003
SAU,LTU,0.7534,0.2181,0.5787,0.5261,0.1962,0.2031,0.2803,3.2523,1.6967,2.1187,4.809,14.1875,8.4425,4.0683,4.7725,8.2443,101.2098,251.1452,581.4542,282.4809,187.8274
SAU,LUX,0.261,0.7516,0.449,1.3803,3.1205,3.79,4.4793,13.4631,32.1516,42.9707,34.0919,21.7561,44.5232,3.7796,3.0695,3.0387,1.1649,8.1485,16.8374,15.0279,3.9671
SAU,LVA,0.0094,0.0068,0.0002,0.0227,0.0211,0.0512,0.1075,0.3313,0.545,0.007,0.0224,0.8943,0.9773,2.6453,1.0261,0.4297,0.142,0.4649,0.1334,0.1807,0.1034
SAU,MAR,551.0117,496.2862,684.4258,721.0546,972.694,1426.9281,1524.2674,1717.7542,2628.1401,1408.3656,2064.6992,2971.3044,2763.4184,2649.3907,2347.5293,969.8735,876.3301,713.1677,1292.6534,1463.3578,997.1101
SAU,MEX,222.6291,185.0984,178.6539,184.231,267.2743,382.165,282.83,545.2786,545.157,345.2122,402.6505,733.5397,605.0053,420.8548,20.9044,17.954,105.6648,51.9134,75.8774,81.7062,93.4943
SAU,MLT,22.1164,35.9088,69.7279,82.7431,64.7865,94.0445,111.3623,131.3731,123.5999,106.2014,85.8019,140.404,206.0788,107.1996,108.8527,74.6573,178.213,42.7696,58.5674,95.377,42.8095
SAU,MMR,2.3629,2.2314,2.7653,0.0,0.0738,0.0,9.9039,11.9517,17.5169,18.0657,31.4379,44.7363,40.8974,56.3636,95.0176,76.0909,91.5625,95.1351,112.4865,114.009,87.0798
SAU,MYS,564.6268,591.6433,394.7136,567.0466,998.3007,1563.9273,2254.9776,1872.4562,2140.4735,1044.2759,1922.4624,2706.6125,2463.029,2142.8808,2925.6856,1809.6826,2523.8746,2221.017,4103.3088,4211.9539,3670.4794
SAU,NGA,12.6658,33.8524,19.4405,24.5223,37.9997,39.9805,68.0317,135.1285,75.0252,146.5964,686.3353,186.7997,153.8097,284.4926,329.9102,172.9772,217.2596,271.7065,473.475,309.4106,435.2846
SAU,NLD,2628.0061,2061.2809,1563.113,2353.0718,3790.82,5302.0952,5465.3716,4568.4525,4956.9997,1976.656,3149.9181,5385.6325,6034.0191,5011.7397,4389.6757,1567.7773,1964.5022,1445.5158,2743.092,2354.3372,1678.2972
SAU,NOR,7.5592,2.6811,3.2536,3.041,6.7342,20.801,22.6706,23.4889,23.8615,16.1555,30.6848,38.2533,7.3573,9.0446,8.0229,16.405,13.8355,19.321,24.8269,32.9502,7.9179
SAU,NZL,325.7012,152.8821,181.849,138.8213,160.1582,277.9971,316.2508,428.0439,372.905,167.2694,206.5028,713.4074,834.9009,734.0973,605.0076,333.5538,464.6289,230.3209,363.0633,257.1129,202.3967
SAU,PAK,1176.6024,1027.4368,1468.0693,1521.1046,2010.2319,3152.7927,3297.1854,4585.1225,6452.9267,3948.7162,4114.329,4769.7442,4302.4402,3739.6961,4352.9226,3074.4793,1792.8889,2565.251,3009.9595,2281.8956,1717.5833
SAU,PER,0.1497,10.1701,3.7137,0.88,2.9444,6.1955,3.0984,11.3185,44.3244,6.0747,22.3745,42.8628,153.4261,188.171,159.3723,172.1652,133.7197,137.6906,183.2226,55.1556,58.5698
SAU,PHL,1108.3788,924.5056,1092.3952,1294.8814,1414.3074,2392.88,3076.8513,3755.7446,5095.7275,1614.798,2529.8633,3347.9486,3538.9627,2886.1561,3182.6134,1966.0478,1103.4606,1286.2667,1896.1815,1083.8772,572.1212
SAU,POL,3.0894,7.5288,8.6042,21.0566,42.6908,82.4448,84.8095,134.3237,147.1768,89.8108,164.84,261.9955,338.6388,217.9103,194.8185,264.4167,684.9668,850.4405,1253.0865,1862.545,1225.2451
SAU,PRT,382.8346,352.7554,334.5466,360.5182,382.6011,523.4833,645.509,597.404,964.8225,548.1605,677.2218,1251.6339,1121.6774,881.3901,984.9558,832.6452,510.5843,670.6791,858.661,887.9669,473.1749
SAU,RUS,0.4689,0.4541,4.6924,1.3203,4.0155,7.8508,5.7187,9.4673,16.497,19.9828,39.067,110.7159,148.4301,161.0765,151.6871,97.7382,68.974,70.0302,158.9551,174.4242,119.244
SAU,SEN,0.5686,13.3203,10.3471,19.4796,4.8966,14.4584,7.0397,9.6128,16.7559,13.5786,15.0062,27.2981,26.6749,41.8547,39.2533,32.0651,26.0016,31.4863,32.4306,26.3264,27.467
SAU,SGP,3995.7173,4041.1307,4341.9596,4370.2734,6226.1006,9718.9576,9575.2617,9367.2169,14292.9879,8342.5083,11167.7724,17357.722,16519.7261,12339.8249,13801.178,7425.7043,7709.8454,8220.4191,11883.0124,7618.0472,4721.7366
SAU,SVK,0.0266,0.2674,0.7179,1.2279,2.3953,1.5262,1.8608,2.1804,3.0662,1.9688,2.4818,3.5059,3.354,5.6669,7.7239,10.8924,9.741,10.6171,7.5299,6.1066,8.4671
SAU,SVN,0.1213,0.7102,1.5171,2.184,2.0797,2.3241,2.4523,3.3073,136.686,3.0211,8.4832,47.8242,155.5305,91.6026,50.4956,32.4018,115.7518,73.9016,129.6252,132.7014,22.3726
SAU,SWE,134.4719,144.4181,16.4844,26.9037,85.7128,45.9336,82.5574,76.9623,49.2522,59.9746,168.6109,148.0331,103.4433,107.444,120.7893,115.4127,118.579,91.2061,136.6751,116.3316,72.0521
SAU,THA,1052.2045,1243.7036,1200.7865,1640.0215,2214.8166,3979.656,3989.2197,4416.5355,6696.8193,3823.2259,5356.1132,6944.4888,7750.654,7841.7125,7145.9288,4812.5188,4618.207,6023.9868,6990.0771,5440.6735,3655.2427
SAU,TUN,49.7575,41.4345,49.122,104.1824,98.3335,97.5161,117.0152,123.34,189.5599,101.4943,161.7987,214.0984,208.1879,255.6604,271.7414,234.2661,197.1754,212.0728,221.5373,280.1458,193.37
SAU,TUR,926.6271,680.6294,95.4353,172.7521,295.3575,502.9537,561.7472,671.0471,778.7366,771.2467,1319.1015,1905.7936,2138.8871,1884.8078,2291.7644,1993.8353,1704.2935,1989.0685,2334.5216,1977.8831,1691.1581
SAU,UKR,0.202,1.9614,0.5568,0.905,3.1768,3.2917,6.3162,3.275,6.8951,4.4885,22.4923,50.1041,90.4147,113.3602,127.6171,91.2151,85.5118,117.9421,130.2214,119.9771,70.2343
SAU,USA,14271.7014,12594.9905,14192.6247,19429.5751,22697.9564,29354.8498,32333.6232,37304.406,54385.9976,22991.9607,32298.6911,47741.0334,56086.9315,51317.4393,45697.4883,23981.0137,17841.1539,19573.2689,24144.5395,13567.8101,9223.4389
SAU,VNM,11.6804,15.19,18.1367,22.4699,38.7257,61.3299,82.4472,102.9676,169.9253,312.6021,470.7622,651.1136,713.4192,970.1568,1098.5439,912.8927,922.4227,1062.6737,1125.2912,912.0699,902.9952
SAU,ZAF,1986.6753,1677.7508,1344.2556,1949.4394,2659.6441,3088.7847,3528.219,3569.3563,5176.4501,3145.7905,3348.398,4592.7581,8158.4285,8221.7486,7094.603,2787.469,2930.7105,4170.9605,5553.4797,3775.3478,2784.6346
SEN,ARG,0.0328,0.0005,0.0026,0.0044,0.0027,0.0376,0.0149,0.0861,9.057,0.0063,0.0056,0.0781,0.1457,0.0861,0.0718,0.0011,0.1009,9.9011,5.6281,0.0074,0.0237
SEN,AUS,0.1551,0.0084,0.1796,0.0917,0.0383,0.2692,2.463,2.2499,1.7129,0.6545,1.2443,0.5164,0.4815,0.2531,0.3918,0.6316,1.7974,1.476,1.2565,2.9882,205.3567
SEN,AUT,0.1648,0.1083,0.2142,0.7824,0.4012,0.2096,0.6662,0.8104,1.1019,0.3067,0.1788,0.3105,0.2271,0.3668,0.362,0.7237,0.3544,0.7165,1.0177,0.4948,0.6257
SEN,BEL,14.0087,20.1845,22.089,20.8844,23.7469,14.7961,39.51,42.475,67.9877,43.2789,18.7628,20.3212,17.9643,16.9646,37.5652,13.7981,15.408,8.6233,21.0511,35.1131,40.7384
SEN,BGD,0.1137,0.0011,0.0577,0.083,0.2157,1.1775,1.3424,1.7432,5.6726,0.2693,1.4668,2.2109,0.5545,3.8464,4.0432,7.5534,6.7928,9.3883,10.0266,6.9636,8.4357
SEN,BGR,0.0797,0.0135,0.0005,0.0125,0.1335,0.1375,0.0783,0.2303,0.422,0.0402,0.9017,0.7273,0.4401,1.1895,1.5329,3.0157,2.5101,1.7177,1.2826,1.2976,0.5391
SEN,BLR,0.0,0.0006,0.002,0.0036,0.005,0.0041,0.0011,0.0038,0.0032,0.0007,0.01,0.0098,0.02,0.0897,0.2073,0.2296,0.0914,0.099,0.2742,0.3515,1.1166
SEN,BRA,2.3069,1.9865,0.6551,0.1431,1.6436,0.0379,0.2938,0.3323,13.5838,0.8636,0.3491,1.3299,0.8998,4.6047,5.3665,5.2805,4.9081,2.9944,4.4201,2.7855,0.7154
SEN,BRN,0.0,0.0,0.0,0.0,0.5223,0.0265,0.0035,0.0147,0.0167,0.0143,0.0123,1.0992,1.5843,0.9222,0.2857,0.3516,0.2173,0.4588,0.9815,1.007,1.1783
SEN,CAN,5.4796,0.6094,0.6781,0.8297,0.4744,0.6682,0.6416,1.0748,0.9912,1.0003,1.1171,0.9924,0.8209,2.6747,2.1391,5.5246,4.2995,2.6036,3.0545,3.965,5.1607
SEN,CHE,5.1379,6.9309,4.8361,3.1491,5.3039,4.0692,29.9532,31.4975,4.6059,156.6098,107.1432,130.0051,329.6655,263.5945,267.3128,224.1376,269.4689,292.158,524.82,607.5214,481.4414
SEN,CHL,0.0003,0.0,0.0014,0.0034,0.0317,0.0,0.036,0.0001,0.1222,0.0574,0.0249,0.0003,0.0259,0.045,0.0326,0.1437,0.0679,1.2089,0.2071,8.2578,2.3777
